k,nbk,pk,type
1,1074,0.49333945796968304,fictive
385,1,4.5934772622875517E-4,fictive
2,369,0.16949931097841064,fictive
3,182,0.08360128617363344,fictive
131,1,4.5934772622875517E-4,fictive
4,105,0.04823151125401929,fictive
5,76,0.03491042719338539,fictive
6,60,0.02756086357372531,fictive
134,1,4.5934772622875517E-4,fictive
7,34,0.015617822691777675,fictive
8,33,0.01515847496554892,fictive
2568,1,4.5934772622875517E-4,fictive
9,19,0.008727606798346348,fictive
10,26,0.011943040881947635,fictive
11,20,0.009186954524575103,fictive
12,11,0.005052824988516307,fictive
13,11,0.005052824988516307,fictive
1037,1,4.5934772622875517E-4,fictive
14,8,0.0036747818098300414,fictive
15,4,0.0018373909049150207,fictive
16,8,0.0036747818098300414,fictive
656,1,4.5934772622875517E-4,fictive
528,1,4.5934772622875517E-4,fictive
17,8,0.0036747818098300414,fictive
146,1,4.5934772622875517E-4,fictive
18,5,0.0022967386311437757,fictive
19,3,0.0013780431786862655,fictive
3731,1,4.5934772622875517E-4,fictive
20,7,0.003215434083601286,fictive
21,2,9.186954524575103E-4,fictive
149,1,4.5934772622875517E-4,fictive
22,7,0.003215434083601286,fictive
23,2,9.186954524575103E-4,fictive
24,3,0.0013780431786862655,fictive
25,2,9.186954524575103E-4,fictive
26,3,0.0013780431786862655,fictive
27,1,4.5934772622875517E-4,fictive
28,4,0.0018373909049150207,fictive
1820,1,4.5934772622875517E-4,fictive
29,3,0.0013780431786862655,fictive
30,1,4.5934772622875517E-4,fictive
31,3,0.0013780431786862655,fictive
32,4,0.0018373909049150207,fictive
33,6,0.002756086357372531,fictive
34,4,0.0018373909049150207,fictive
162,1,4.5934772622875517E-4,fictive
35,2,9.186954524575103E-4,fictive
1571,1,4.5934772622875517E-4,fictive
37,3,0.0013780431786862655,fictive
38,4,0.0018373909049150207,fictive
39,1,4.5934772622875517E-4,fictive
168,1,4.5934772622875517E-4,fictive
41,1,4.5934772622875517E-4,fictive
42,1,4.5934772622875517E-4,fictive
43,2,9.186954524575103E-4,fictive
46,2,9.186954524575103E-4,fictive
48,2,9.186954524575103E-4,fictive
49,2,9.186954524575103E-4,fictive
50,1,4.5934772622875517E-4,fictive
2867,1,4.5934772622875517E-4,fictive
53,1,4.5934772622875517E-4,fictive
56,1,4.5934772622875517E-4,fictive
58,1,4.5934772622875517E-4,fictive
6203,1,4.5934772622875517E-4,fictive
443,1,4.5934772622875517E-4,fictive
60,1,4.5934772622875517E-4,fictive
69,1,4.5934772622875517E-4,fictive
73,1,4.5934772622875517E-4,fictive
