k,nbk,pk,type
25,4,0.003430531732418525,real
26,3,0.002572898799313894,real
27,2,0.0017152658662092624,real
28,3,0.002572898799313894,real
30,1,8.576329331046312E-4,real
32,1,8.576329331046312E-4,real
33,1,8.576329331046312E-4,real
36,1,8.576329331046312E-4,real
37,1,8.576329331046312E-4,real
39,1,8.576329331046312E-4,real
13608,1,8.576329331046312E-4,real
44,1,8.576329331046312E-4,real
46,2,0.0017152658662092624,real
47,1,8.576329331046312E-4,real
51,1,8.576329331046312E-4,real
52,1,8.576329331046312E-4,real
1844,1,8.576329331046312E-4,real
37173,1,8.576329331046312E-4,real
59,2,0.0017152658662092624,real
1083,1,8.576329331046312E-4,real
61,1,8.576329331046312E-4,real
62,1,8.576329331046312E-4,real
63,1,8.576329331046312E-4,real
14913,1,8.576329331046312E-4,real
66,1,8.576329331046312E-4,real
71,1,8.576329331046312E-4,real
72,2,0.0017152658662092624,real
3403,1,8.576329331046312E-4,real
75,1,8.576329331046312E-4,real
843,1,8.576329331046312E-4,real
76,1,8.576329331046312E-4,real
590,1,8.576329331046312E-4,real
11856,1,8.576329331046312E-4,real
339,1,8.576329331046312E-4,real
4692,1,8.576329331046312E-4,real
84,2,0.0017152658662092624,real
341,1,8.576329331046312E-4,real
3676,1,8.576329331046312E-4,real
605,1,8.576329331046312E-4,real
109,1,8.576329331046312E-4,real
1133,1,8.576329331046312E-4,real
110,1,8.576329331046312E-4,real
114,1,8.576329331046312E-4,real
374,1,8.576329331046312E-4,real
125,1,8.576329331046312E-4,real
128,1,8.576329331046312E-4,real
129,1,8.576329331046312E-4,real
1156,1,8.576329331046312E-4,real
133,1,8.576329331046312E-4,real
134,1,8.576329331046312E-4,real
1166,1,8.576329331046312E-4,real
148,1,8.576329331046312E-4,real
152,1,8.576329331046312E-4,real
166,1,8.576329331046312E-4,real
168,2,0.0017152658662092624,real
3754,1,8.576329331046312E-4,real
171,1,8.576329331046312E-4,real
683,1,8.576329331046312E-4,real
6315,1,8.576329331046312E-4,real
3251,1,8.576329331046312E-4,real
696,1,8.576329331046312E-4,real
4536,1,8.576329331046312E-4,real
958,1,8.576329331046312E-4,real
18114,1,8.576329331046312E-4,real
11973,1,8.576329331046312E-4,real
2518,1,8.576329331046312E-4,real
985,1,8.576329331046312E-4,real
482,1,8.576329331046312E-4,real
3048,1,8.576329331046312E-4,real
3055,1,8.576329331046312E-4,real
246,1,8.576329331046312E-4,real
9208,1,8.576329331046312E-4,real
4857,1,8.576329331046312E-4,real
250,1,8.576329331046312E-4,real
