k,nbk,pk,type
1536,1,9.328358208955224E-4,fictive
1,553,0.5158582089552238,fictive
2,149,0.13899253731343283,fictive
3,78,0.07276119402985075,fictive
4,60,0.055970149253731345,fictive
5,34,0.03171641791044776,fictive
6,23,0.021455223880597014,fictive
7,15,0.013992537313432836,fictive
8,18,0.016791044776119403,fictive
9,11,0.010261194029850746,fictive
137,1,9.328358208955224E-4,fictive
10,10,0.009328358208955223,fictive
11,9,0.008395522388059701,fictive
12,7,0.0065298507462686565,fictive
140,1,9.328358208955224E-4,fictive
13,7,0.0065298507462686565,fictive
14,9,0.008395522388059701,fictive
15,7,0.0065298507462686565,fictive
16,4,0.0037313432835820895,fictive
17,4,0.0037313432835820895,fictive
1681,1,9.328358208955224E-4,fictive
18,6,0.005597014925373134,fictive
19,1,9.328358208955224E-4,fictive
20,4,0.0037313432835820895,fictive
21,2,0.0018656716417910447,fictive
22,2,0.0018656716417910447,fictive
23,1,9.328358208955224E-4,fictive
151,1,9.328358208955224E-4,fictive
24,2,0.0018656716417910447,fictive
2585,1,9.328358208955224E-4,fictive
27,1,9.328358208955224E-4,fictive
28,3,0.002798507462686567,fictive
30,2,0.0018656716417910447,fictive
31,1,9.328358208955224E-4,fictive
5024,1,9.328358208955224E-4,fictive
800,1,9.328358208955224E-4,fictive
33,1,9.328358208955224E-4,fictive
34,2,0.0018656716417910447,fictive
1189,1,9.328358208955224E-4,fictive
39,1,9.328358208955224E-4,fictive
167,1,9.328358208955224E-4,fictive
42,1,9.328358208955224E-4,fictive
43,2,0.0018656716417910447,fictive
45,1,9.328358208955224E-4,fictive
304,1,9.328358208955224E-4,fictive
50,1,9.328358208955224E-4,fictive
51,3,0.002798507462686567,fictive
56,2,0.0018656716417910447,fictive
58,1,9.328358208955224E-4,fictive
59,1,9.328358208955224E-4,fictive
4929,1,9.328358208955224E-4,fictive
4555,1,9.328358208955224E-4,fictive
79,1,9.328358208955224E-4,fictive
848,1,9.328358208955224E-4,fictive
3409,1,9.328358208955224E-4,fictive
82,1,9.328358208955224E-4,fictive
723,1,9.328358208955224E-4,fictive
851,1,9.328358208955224E-4,fictive
1752,1,9.328358208955224E-4,fictive
90,1,9.328358208955224E-4,fictive
347,1,9.328358208955224E-4,fictive
92,1,9.328358208955224E-4,fictive
