k,nbk,pk,type
1,1884,0.5005313496280552,fictive
2,647,0.17189160467587672,fictive
3,319,0.08475026567481403,fictive
4,193,0.05127523910733262,fictive
5,130,0.03453772582359192,fictive
6,83,0.022051009564293306,fictive
7,50,0.013283740701381509,fictive
1799,1,2.6567481402763017E-4,fictive
8,43,0.011424017003188097,fictive
9,44,0.011689691817215728,fictive
18697,1,2.6567481402763017E-4,fictive
10,34,0.009032943676939426,fictive
3338,1,2.6567481402763017E-4,fictive
11,34,0.009032943676939426,fictive
12,21,0.005579171094580234,fictive
13,19,0.005047821466524973,fictive
269,1,2.6567481402763017E-4,fictive
14,11,0.002922422954303932,fictive
15,15,0.003985122210414453,fictive
16,15,0.003985122210414453,fictive
17,10,0.002656748140276302,fictive
18,12,0.003188097768331562,fictive
19,10,0.002656748140276302,fictive
20,8,0.0021253985122210413,fictive
21,8,0.0021253985122210413,fictive
22,8,0.0021253985122210413,fictive
23,6,0.001594048884165781,fictive
24,8,0.0021253985122210413,fictive
25,6,0.001594048884165781,fictive
26,7,0.0018597236981934113,fictive
27,5,0.001328374070138151,fictive
28,3,7.970244420828905E-4,fictive
29,6,0.001594048884165781,fictive
30,2,5.313496280552603E-4,fictive
31,3,7.970244420828905E-4,fictive
32,3,7.970244420828905E-4,fictive
33,1,2.6567481402763017E-4,fictive
34,6,0.001594048884165781,fictive
1058,1,2.6567481402763017E-4,fictive
2339,1,2.6567481402763017E-4,fictive
35,1,2.6567481402763017E-4,fictive
36,3,7.970244420828905E-4,fictive
37,1,2.6567481402763017E-4,fictive
38,2,5.313496280552603E-4,fictive
39,3,7.970244420828905E-4,fictive
40,3,7.970244420828905E-4,fictive
41,2,5.313496280552603E-4,fictive
53801,1,2.6567481402763017E-4,fictive
42,3,7.970244420828905E-4,fictive
43,1,2.6567481402763017E-4,fictive
44,2,5.313496280552603E-4,fictive
45,2,5.313496280552603E-4,fictive
46,1,2.6567481402763017E-4,fictive
47,1,2.6567481402763017E-4,fictive
48,4,0.0010626992561105207,fictive
49,1,2.6567481402763017E-4,fictive
