k,nbk,pk,type
1,3858,0.5255414793624846,fictive
2,1155,0.1573355128729056,fictive
3,599,0.08159651273668438,fictive
4,360,0.049039640375970577,fictive
5,202,0.027516687099850157,fictive
6,162,0.022067838169186758,fictive
262,1,1.3622122326658494E-4,fictive
2566,1,1.3622122326658494E-4,fictive
518,1,1.3622122326658494E-4,fictive
7,126,0.0171638741315897,fictive
8,98,0.013349679880125323,fictive
9,74,0.010080370521727285,fictive
10,72,0.009807928075194115,fictive
11,45,0.006129955046996322,fictive
12,48,0.006538618716796077,fictive
13,41,0.005585070153929983,fictive
14,38,0.005176406484130228,fictive
15,21,0.0028606456885982836,fictive
16,30,0.004086636697997548,fictive
17,22,0.0029968669118648687,fictive
18,20,0.0027244244653316986,fictive
19,22,0.0029968669118648687,fictive
20,30,0.004086636697997548,fictive
21,16,0.002179539572265359,fictive
22,12,0.0016346546791990192,fictive
23,11,0.0014984334559324344,fictive
24,10,0.0013622122326658493,fictive
280,1,1.3622122326658494E-4,fictive
25,12,0.0016346546791990192,fictive
26,10,0.0013622122326658493,fictive
27,9,0.0012259910093992644,fictive
4892,1,1.3622122326658494E-4,fictive
28,9,0.0012259910093992644,fictive
29,7,9.535485628660946E-4,fictive
30,8,0.0010897697861326796,fictive
31,3,4.086636697997548E-4,fictive
32,7,9.535485628660946E-4,fictive
33,4,5.448848930663398E-4,fictive
21793,1,1.3622122326658494E-4,fictive
3361,1,1.3622122326658494E-4,fictive
34,5,6.811061163329246E-4,fictive
35,4,5.448848930663398E-4,fictive
36,4,5.448848930663398E-4,fictive
37,2,2.724424465331699E-4,fictive
38,7,9.535485628660946E-4,fictive
39,2,2.724424465331699E-4,fictive
41,8,0.0010897697861326796,fictive
297,1,1.3622122326658494E-4,fictive
42,5,6.811061163329246E-4,fictive
43,6,8.173273395995096E-4,fictive
44,2,2.724424465331699E-4,fictive
46,2,2.724424465331699E-4,fictive
47,1,1.3622122326658494E-4,fictive
48,1,1.3622122326658494E-4,fictive
304,1,1.3622122326658494E-4,fictive
49,2,2.724424465331699E-4,fictive
50,3,4.086636697997548E-4,fictive
51,3,4.086636697997548E-4,fictive
10803,1,1.3622122326658494E-4,fictive
563,1,1.3622122326658494E-4,fictive
52,4,5.448848930663398E-4,fictive
53,2,2.724424465331699E-4,fictive
54,4,5.448848930663398E-4,fictive
55,3,4.086636697997548E-4,fictive
58,3,4.086636697997548E-4,fictive
59,2,2.724424465331699E-4,fictive
60,2,2.724424465331699E-4,fictive
3644,1,1.3622122326658494E-4,fictive
61,1,1.3622122326658494E-4,fictive
62,5,6.811061163329246E-4,fictive
63,1,1.3622122326658494E-4,fictive
319,1,1.3622122326658494E-4,fictive
64,4,5.448848930663398E-4,fictive
