k,nbk,pk,type
1,558,0.49732620320855614,fictive
2,180,0.16042780748663102,fictive
3,99,0.08823529411764706,fictive
4,45,0.040106951871657755,fictive
5,31,0.027629233511586453,fictive
6,27,0.02406417112299465,fictive
7,23,0.020499108734402853,fictive
8,11,0.00980392156862745,fictive
9,13,0.011586452762923352,fictive
10,16,0.0142602495543672,fictive
11,3,0.00267379679144385,fictive
12,7,0.006238859180035651,fictive
13,5,0.004456327985739751,fictive
14,5,0.004456327985739751,fictive
15,11,0.00980392156862745,fictive
2575,1,8.9126559714795E-4,fictive
16,2,0.0017825311942959,fictive
17,4,0.0035650623885918,fictive
18,6,0.0053475935828877,fictive
19,3,0.00267379679144385,fictive
148,1,8.9126559714795E-4,fictive
22,6,0.0053475935828877,fictive
1430,1,8.9126559714795E-4,fictive
281,1,8.9126559714795E-4,fictive
26,1,8.9126559714795E-4,fictive
29,4,0.0035650623885918,fictive
30,1,8.9126559714795E-4,fictive
2591,1,8.9126559714795E-4,fictive
31,1,8.9126559714795E-4,fictive
32,3,0.00267379679144385,fictive
33,1,8.9126559714795E-4,fictive
34,2,0.0017825311942959,fictive
674,1,8.9126559714795E-4,fictive
420,1,8.9126559714795E-4,fictive
38,1,8.9126559714795E-4,fictive
39,1,8.9126559714795E-4,fictive
40,1,8.9126559714795E-4,fictive
41,3,0.00267379679144385,fictive
810,1,8.9126559714795E-4,fictive
42,1,8.9126559714795E-4,fictive
44,1,8.9126559714795E-4,fictive
45,1,8.9126559714795E-4,fictive
46,2,0.0017825311942959,fictive
53,1,8.9126559714795E-4,fictive
56,2,0.0017825311942959,fictive
57,3,0.00267379679144385,fictive
1337,1,8.9126559714795E-4,fictive
59,1,8.9126559714795E-4,fictive
188,1,8.9126559714795E-4,fictive
64,1,8.9126559714795E-4,fictive
192,1,8.9126559714795E-4,fictive
8130,1,8.9126559714795E-4,fictive
2376,1,8.9126559714795E-4,fictive
7498,1,8.9126559714795E-4,fictive
74,2,0.0017825311942959,fictive
5195,1,8.9126559714795E-4,fictive
465,1,8.9126559714795E-4,fictive
2771,1,8.9126559714795E-4,fictive
212,1,8.9126559714795E-4,fictive
986,1,8.9126559714795E-4,fictive
2651,1,8.9126559714795E-4,fictive
1888,1,8.9126559714795E-4,fictive
4321,1,8.9126559714795E-4,fictive
97,1,8.9126559714795E-4,fictive
3042,1,8.9126559714795E-4,fictive
1125,1,8.9126559714795E-4,fictive
105,1,8.9126559714795E-4,fictive
2537,1,8.9126559714795E-4,fictive
109,1,8.9126559714795E-4,fictive
7282,1,8.9126559714795E-4,fictive
1013,1,8.9126559714795E-4,fictive
122,1,8.9126559714795E-4,fictive
252,1,8.9126559714795E-4,fictive
126,1,8.9126559714795E-4,fictive
256,1,0.0010330578512396695,real
1,533,0.5506198347107438,real
2,119,0.12293388429752067,real
514,1,0.0010330578512396695,real
2562,1,0.0010330578512396695,real
3,51,0.05268595041322314,real
4,38,0.03925619834710744,real
5,20,0.02066115702479339,real
6,18,0.01859504132231405,real
7,20,0.02066115702479339,real
8,9,0.009297520661157025,real
9,7,0.007231404958677686,real
1801,1,0.0010330578512396695,real
10,9,0.009297520661157025,real
11,7,0.007231404958677686,real
12,4,0.004132231404958678,real
13,4,0.004132231404958678,real
14,5,0.005165289256198347,real
15,7,0.007231404958677686,real
16,4,0.004132231404958678,real
17,4,0.004132231404958678,real
18,2,0.002066115702479339,real
19,2,0.002066115702479339,real
20,1,0.0010330578512396695,real
21,5,0.005165289256198347,real
23,2,0.002066115702479339,real
24,3,0.0030991735537190084,real
26,2,0.002066115702479339,real
27,2,0.002066115702479339,real
29,2,0.002066115702479339,real
30,2,0.002066115702479339,real
31,1,0.0010330578512396695,real
32,1,0.0010330578512396695,real
35,1,0.0010330578512396695,real
36,3,0.0030991735537190084,real
2084,1,0.0010330578512396695,real
37,3,0.0030991735537190084,real
39,1,0.0010330578512396695,real
