k,nbk,pk,type
252,1,7.609191903819814E-5,fictive
258,1,7.609191903819814E-5,fictive
262,1,7.609191903819814E-5,fictive
263,1,7.609191903819814E-5,fictive
5391,1,7.609191903819814E-5,fictive
4372,1,7.609191903819814E-5,fictive
280,1,7.609191903819814E-5,fictive
282,1,7.609191903819814E-5,fictive
283,1,7.609191903819814E-5,fictive
290,1,7.609191903819814E-5,fictive
313,2,1.5218383807639628E-4,fictive
324,1,7.609191903819814E-5,fictive
837,1,7.609191903819814E-5,fictive
336,1,7.609191903819814E-5,fictive
342,1,7.609191903819814E-5,fictive
346,1,7.609191903819814E-5,fictive
349,1,7.609191903819814E-5,fictive
361,1,7.609191903819814E-5,fictive
131967,1,7.609191903819814E-5,fictive
407,1,7.609191903819814E-5,fictive
410,1,7.609191903819814E-5,fictive
424,1,7.609191903819814E-5,fictive
1458,1,7.609191903819814E-5,fictive
949,1,7.609191903819814E-5,fictive
11194,1,7.609191903819814E-5,fictive
472,1,7.609191903819814E-5,fictive
475,1,7.609191903819814E-5,fictive
4068,1,7.609191903819814E-5,fictive
488,1,7.609191903819814E-5,fictive
506,1,7.609191903819814E-5,fictive
1,3799,0.3867453934643184,real
2,1329,0.13529471648172656,real
3,767,0.07808205232617327,real
4,460,0.046828871017000916,real
2052,1,1.0180189351521938E-4,real
5,352,0.03583426651735722,real
6,293,0.02982795479995928,real
7,219,0.022294614679833045,real
8,156,0.015881095388374223,real
9,126,0.012827038582917642,real
1033,1,1.0180189351521938E-4,real
10,106,0.010791000712613255,real
11,112,0.011401812073704571,real
12,104,0.010587396925582816,real
13,70,0.007126132546065356,real
14,70,0.007126132546065356,real
15,85,0.008653160948793648,real
16,51,0.005191896569276188,real
17,45,0.0045810852081848725,real
18,54,0.005497302249821846,real
19,50,0.005090094675760969,real
20,45,0.0045810852081848725,real
21,39,0.003970273847093556,real
22,44,0.004479283314669653,real
23,40,0.004072075740608775,real
24,31,0.0031558586989718007,real
25,34,0.003461264379517459,real
26,36,0.003664868166547898,real
27,32,0.0032576605924870203,real
28,24,0.002443245444365265,real
29,31,0.0031558586989718007,real
30,24,0.002443245444365265,real
1055,1,1.0180189351521938E-4,real
31,34,0.003461264379517459,real
32,21,0.002137839763819607,real
33,17,0.0017306321897587295,real
34,13,0.001323424615697852,real
35,14,0.0014252265092130714,real
1059,1,1.0180189351521938E-4,real
36,28,0.0028504530184261427,real
37,20,0.0020360378703043877,real
38,23,0.0023414435508500456,real
39,22,0.0022396416573348264,real
40,17,0.0017306321897587295,real
41,11,0.0011198208286674132,real
42,13,0.001323424615697852,real
43,13,0.001323424615697852,real
44,12,0.0012216227221826326,real
45,15,0.0015270284027282908,real
46,10,0.0010180189351521938,real
47,6,6.108113610913163E-4,real
48,7,7.126132546065357E-4,real
49,15,0.0015270284027282908,real
50,14,0.0014252265092130714,real
51,14,0.0014252265092130714,real
52,8,8.144151481217551E-4,real
53,8,8.144151481217551E-4,real
54,9,9.162170416369745E-4,real
55,12,0.0012216227221826326,real
56,6,6.108113610913163E-4,real
57,9,9.162170416369745E-4,real
58,5,5.090094675760969E-4,real
59,10,0.0010180189351521938,real
60,10,0.0010180189351521938,real
2108,1,1.0180189351521938E-4,real
61,8,8.144151481217551E-4,real
62,7,7.126132546065357E-4,real
63,11,0.0011198208286674132,real
64,8,8.144151481217551E-4,real
65,6,6.108113610913163E-4,real
66,7,7.126132546065357E-4,real
67,12,0.0012216227221826326,real
68,7,7.126132546065357E-4,real
69,3,3.0540568054565815E-4,real
70,8,8.144151481217551E-4,real
71,3,3.0540568054565815E-4,real
72,6,6.108113610913163E-4,real
73,5,5.090094675760969E-4,real
74,5,5.090094675760969E-4,real
75,7,7.126132546065357E-4,real
76,5,5.090094675760969E-4,real
77,6,6.108113610913163E-4,real
78,3,3.0540568054565815E-4,real
79,5,5.090094675760969E-4,real
1103,1,1.0180189351521938E-4,real
1104,1,1.0180189351521938E-4,real
80,1,1.0180189351521938E-4,real
81,5,5.090094675760969E-4,real
82,3,3.0540568054565815E-4,real
83,4,4.0720757406087753E-4,real
84,6,6.108113610913163E-4,real
85,9,9.162170416369745E-4,real
86,4,4.0720757406087753E-4,real
87,7,7.126132546065357E-4,real
88,7,7.126132546065357E-4,real
89,10,0.0010180189351521938,real
90,6,6.108113610913163E-4,real
91,4,4.0720757406087753E-4,real
92,8,8.144151481217551E-4,real
93,9,9.162170416369745E-4,real
1117,1,1.0180189351521938E-4,real
94,3,3.0540568054565815E-4,real
95,3,3.0540568054565815E-4,real
96,1,1.0180189351521938E-4,real
97,4,4.0720757406087753E-4,real
98,4,4.0720757406087753E-4,real
99,3,3.0540568054565815E-4,real
100,5,5.090094675760969E-4,real
101,2,2.0360378703043877E-4,real
102,5,5.090094675760969E-4,real
103,7,7.126132546065357E-4,real
104,4,4.0720757406087753E-4,real
105,4,4.0720757406087753E-4,real
106,2,2.0360378703043877E-4,real
107,1,1.0180189351521938E-4,real
108,2,2.0360378703043877E-4,real
109,6,6.108113610913163E-4,real
110,4,4.0720757406087753E-4,real
111,7,7.126132546065357E-4,real
112,4,4.0720757406087753E-4,real
113,2,2.0360378703043877E-4,real
114,3,3.0540568054565815E-4,real
115,4,4.0720757406087753E-4,real
116,6,6.108113610913163E-4,real
117,1,1.0180189351521938E-4,real
118,4,4.0720757406087753E-4,real
1143,1,1.0180189351521938E-4,real
119,4,4.0720757406087753E-4,real
120,2,2.0360378703043877E-4,real
121,3,3.0540568054565815E-4,real
122,4,4.0720757406087753E-4,real
123,1,1.0180189351521938E-4,real
124,3,3.0540568054565815E-4,real
126,2,2.0360378703043877E-4,real
1151,1,1.0180189351521938E-4,real
127,2,2.0360378703043877E-4,real
128,2,2.0360378703043877E-4,real
129,2,2.0360378703043877E-4,real
130,2,2.0360378703043877E-4,real
131,1,1.0180189351521938E-4,real
132,3,3.0540568054565815E-4,real
1157,1,1.0180189351521938E-4,real
133,3,3.0540568054565815E-4,real
134,4,4.0720757406087753E-4,real
135,4,4.0720757406087753E-4,real
136,2,2.0360378703043877E-4,real
138,4,4.0720757406087753E-4,real
139,3,3.0540568054565815E-4,real
140,3,3.0540568054565815E-4,real
141,3,3.0540568054565815E-4,real
142,2,2.0360378703043877E-4,real
143,4,4.0720757406087753E-4,real
144,3,3.0540568054565815E-4,real
145,3,3.0540568054565815E-4,real
146,3,3.0540568054565815E-4,real
147,3,3.0540568054565815E-4,real
148,3,3.0540568054565815E-4,real
149,5,5.090094675760969E-4,real
150,6,6.108113610913163E-4,real
153,3,3.0540568054565815E-4,real
154,1,1.0180189351521938E-4,real
155,2,2.0360378703043877E-4,real
156,1,1.0180189351521938E-4,real
160,1,1.0180189351521938E-4,real
161,1,1.0180189351521938E-4,real
162,2,2.0360378703043877E-4,real
163,2,2.0360378703043877E-4,real
164,3,3.0540568054565815E-4,real
165,2,2.0360378703043877E-4,real
166,2,2.0360378703043877E-4,real
167,1,1.0180189351521938E-4,real
169,1,1.0180189351521938E-4,real
170,4,4.0720757406087753E-4,real
171,2,2.0360378703043877E-4,real
173,2,2.0360378703043877E-4,real
174,3,3.0540568054565815E-4,real
175,2,2.0360378703043877E-4,real
177,4,4.0720757406087753E-4,real
178,1,1.0180189351521938E-4,real
179,2,2.0360378703043877E-4,real
182,2,2.0360378703043877E-4,real
183,4,4.0720757406087753E-4,real
184,2,2.0360378703043877E-4,real
185,5,5.090094675760969E-4,real
186,1,1.0180189351521938E-4,real
187,1,1.0180189351521938E-4,real
188,2,2.0360378703043877E-4,real
189,2,2.0360378703043877E-4,real
190,3,3.0540568054565815E-4,real
192,1,1.0180189351521938E-4,real
193,1,1.0180189351521938E-4,real
194,1,1.0180189351521938E-4,real
195,1,1.0180189351521938E-4,real
197,2,2.0360378703043877E-4,real
199,4,4.0720757406087753E-4,real
200,1,1.0180189351521938E-4,real
201,1,1.0180189351521938E-4,real
202,2,2.0360378703043877E-4,real
204,1,1.0180189351521938E-4,real
205,2,2.0360378703043877E-4,real
206,2,2.0360378703043877E-4,real
207,2,2.0360378703043877E-4,real
211,3,3.0540568054565815E-4,real
26837,1,1.0180189351521938E-4,real
213,3,3.0540568054565815E-4,real
214,1,1.0180189351521938E-4,real
215,3,3.0540568054565815E-4,real
1240,1,1.0180189351521938E-4,real
2264,1,1.0180189351521938E-4,real
216,2,2.0360378703043877E-4,real
220,3,3.0540568054565815E-4,real
2270,1,1.0180189351521938E-4,real
222,1,1.0180189351521938E-4,real
2271,1,1.0180189351521938E-4,real
223,1,1.0180189351521938E-4,real
224,1,1.0180189351521938E-4,real
225,1,1.0180189351521938E-4,real
226,1,1.0180189351521938E-4,real
227,2,2.0360378703043877E-4,real
228,1,1.0180189351521938E-4,real
229,1,1.0180189351521938E-4,real
230,2,2.0360378703043877E-4,real
231,2,2.0360378703043877E-4,real
232,1,1.0180189351521938E-4,real
233,2,2.0360378703043877E-4,real
234,1,1.0180189351521938E-4,real
238,2,2.0360378703043877E-4,real
239,1,1.0180189351521938E-4,real
240,1,1.0180189351521938E-4,real
241,2,2.0360378703043877E-4,real
243,2,2.0360378703043877E-4,real
244,1,1.0180189351521938E-4,real
246,3,3.0540568054565815E-4,real
247,2,2.0360378703043877E-4,real
248,1,1.0180189351521938E-4,real
249,1,1.0180189351521938E-4,real
250,1,1.0180189351521938E-4,real
251,3,3.0540568054565815E-4,real
252,3,3.0540568054565815E-4,real
254,2,2.0360378703043877E-4,real
255,2,2.0360378703043877E-4,real
11520,1,1.0180189351521938E-4,real
257,1,1.0180189351521938E-4,real
258,2,2.0360378703043877E-4,real
261,1,1.0180189351521938E-4,real
4357,1,1.0180189351521938E-4,real
262,1,1.0180189351521938E-4,real
263,1,1.0180189351521938E-4,real
266,2,2.0360378703043877E-4,real
269,1,1.0180189351521938E-4,real
270,2,2.0360378703043877E-4,real
272,1,1.0180189351521938E-4,real
273,1,1.0180189351521938E-4,real
274,1,1.0180189351521938E-4,real
279,2,2.0360378703043877E-4,real
280,1,1.0180189351521938E-4,real
284,1,1.0180189351521938E-4,real
285,1,1.0180189351521938E-4,real
2335,1,1.0180189351521938E-4,real
287,1,1.0180189351521938E-4,real
288,1,1.0180189351521938E-4,real
289,1,1.0180189351521938E-4,real
290,1,1.0180189351521938E-4,real
292,2,2.0360378703043877E-4,real
293,1,1.0180189351521938E-4,real
295,2,2.0360378703043877E-4,real
297,3,3.0540568054565815E-4,real
298,1,1.0180189351521938E-4,real
301,1,1.0180189351521938E-4,real
303,1,1.0180189351521938E-4,real
305,1,1.0180189351521938E-4,real
312,2,2.0360378703043877E-4,real
2361,1,1.0180189351521938E-4,real
320,2,2.0360378703043877E-4,real
323,1,1.0180189351521938E-4,real
324,1,1.0180189351521938E-4,real
325,1,1.0180189351521938E-4,real
327,1,1.0180189351521938E-4,real
330,1,1.0180189351521938E-4,real
334,1,1.0180189351521938E-4,real
335,1,1.0180189351521938E-4,real
336,2,2.0360378703043877E-4,real
341,1,1.0180189351521938E-4,real
344,3,3.0540568054565815E-4,real
347,1,1.0180189351521938E-4,real
353,1,1.0180189351521938E-4,real
354,1,1.0180189351521938E-4,real
360,2,2.0360378703043877E-4,real
3433,1,1.0180189351521938E-4,real
363,3,3.0540568054565815E-4,real
2412,1,1.0180189351521938E-4,real
369,2,2.0360378703043877E-4,real
370,1,1.0180189351521938E-4,real
373,1,1.0180189351521938E-4,real
377,3,3.0540568054565815E-4,real
378,1,1.0180189351521938E-4,real
379,1,1.0180189351521938E-4,real
380,1,1.0180189351521938E-4,real
381,1,1.0180189351521938E-4,real
384,1,1.0180189351521938E-4,real
2433,1,1.0180189351521938E-4,real
387,1,1.0180189351521938E-4,real
390,2,2.0360378703043877E-4,real
391,2,2.0360378703043877E-4,real
395,1,1.0180189351521938E-4,real
397,2,2.0360378703043877E-4,real
1421,1,1.0180189351521938E-4,real
399,1,1.0180189351521938E-4,real
28047,1,1.0180189351521938E-4,real
401,1,1.0180189351521938E-4,real
402,1,1.0180189351521938E-4,real
416,2,2.0360378703043877E-4,real
1442,1,1.0180189351521938E-4,real
1445,1,1.0180189351521938E-4,real
422,1,1.0180189351521938E-4,real
423,1,1.0180189351521938E-4,real
424,1,1.0180189351521938E-4,real
425,1,1.0180189351521938E-4,real
440,1,1.0180189351521938E-4,real
441,1,1.0180189351521938E-4,real
442,1,1.0180189351521938E-4,real
1467,1,1.0180189351521938E-4,real
3515,1,1.0180189351521938E-4,real
446,1,1.0180189351521938E-4,real
448,1,1.0180189351521938E-4,real
450,2,2.0360378703043877E-4,real
453,1,1.0180189351521938E-4,real
454,1,1.0180189351521938E-4,real
7628,1,1.0180189351521938E-4,real
463,1,1.0180189351521938E-4,real
464,2,2.0360378703043877E-4,real
468,1,1.0180189351521938E-4,real
473,1,1.0180189351521938E-4,real
474,2,2.0360378703043877E-4,real
475,1,1.0180189351521938E-4,real
1503,1,1.0180189351521938E-4,real
480,1,1.0180189351521938E-4,real
481,1,1.0180189351521938E-4,real
484,1,1.0180189351521938E-4,real
487,2,2.0360378703043877E-4,real
490,2,2.0360378703043877E-4,real
505,1,1.0180189351521938E-4,real
512,1,1.0180189351521938E-4,real
517,1,1.0180189351521938E-4,real
518,2,2.0360378703043877E-4,real
520,1,1.0180189351521938E-4,real
521,2,2.0360378703043877E-4,real
526,1,1.0180189351521938E-4,real
2577,1,1.0180189351521938E-4,real
529,1,1.0180189351521938E-4,real
531,1,1.0180189351521938E-4,real
542,2,2.0360378703043877E-4,real
544,1,1.0180189351521938E-4,real
547,1,1.0180189351521938E-4,real
552,1,1.0180189351521938E-4,real
553,1,1.0180189351521938E-4,real
554,2,2.0360378703043877E-4,real
555,1,1.0180189351521938E-4,real
557,1,1.0180189351521938E-4,real
559,1,1.0180189351521938E-4,real
566,1,1.0180189351521938E-4,real
572,1,1.0180189351521938E-4,real
582,1,1.0180189351521938E-4,real
585,2,2.0360378703043877E-4,real
588,1,1.0180189351521938E-4,real
594,1,1.0180189351521938E-4,real
25178,1,1.0180189351521938E-4,real
603,1,1.0180189351521938E-4,real
606,3,3.0540568054565815E-4,real
1630,1,1.0180189351521938E-4,real
3679,1,1.0180189351521938E-4,real
611,1,1.0180189351521938E-4,real
613,1,1.0180189351521938E-4,real
615,1,1.0180189351521938E-4,real
619,1,1.0180189351521938E-4,real
623,1,1.0180189351521938E-4,real
625,1,1.0180189351521938E-4,real
4722,1,1.0180189351521938E-4,real
626,1,1.0180189351521938E-4,real
627,1,1.0180189351521938E-4,real
1651,1,1.0180189351521938E-4,real
630,1,1.0180189351521938E-4,real
2684,1,1.0180189351521938E-4,real
650,1,1.0180189351521938E-4,real
655,1,1.0180189351521938E-4,real
656,1,1.0180189351521938E-4,real
658,1,1.0180189351521938E-4,real
660,1,1.0180189351521938E-4,real
1688,1,1.0180189351521938E-4,real
665,1,1.0180189351521938E-4,real
672,1,1.0180189351521938E-4,real
684,2,2.0360378703043877E-4,real
698,1,1.0180189351521938E-4,real
707,1,1.0180189351521938E-4,real
715,1,1.0180189351521938E-4,real
16077,1,1.0180189351521938E-4,real
717,1,1.0180189351521938E-4,real
719,3,3.0540568054565815E-4,real
747,1,1.0180189351521938E-4,real
749,1,1.0180189351521938E-4,real
754,1,1.0180189351521938E-4,real
755,1,1.0180189351521938E-4,real
2809,1,1.0180189351521938E-4,real
761,1,1.0180189351521938E-4,real
762,1,1.0180189351521938E-4,real
768,1,1.0180189351521938E-4,real
770,1,1.0180189351521938E-4,real
1799,1,1.0180189351521938E-4,real
776,1,1.0180189351521938E-4,real
1813,1,1.0180189351521938E-4,real
802,2,2.0360378703043877E-4,real
2852,1,1.0180189351521938E-4,real
805,1,1.0180189351521938E-4,real
11053,1,1.0180189351521938E-4,real
815,1,1.0180189351521938E-4,real
1840,2,2.0360378703043877E-4,real
816,1,1.0180189351521938E-4,real
828,1,1.0180189351521938E-4,real
838,1,1.0180189351521938E-4,real
5996,1,1.0180189351521938E-4,real
893,1,1.0180189351521938E-4,real
905,1,1.0180189351521938E-4,real
907,1,1.0180189351521938E-4,real
927,1,1.0180189351521938E-4,real
1955,1,1.0180189351521938E-4,real
938,1,1.0180189351521938E-4,real
943,1,1.0180189351521938E-4,real
944,1,1.0180189351521938E-4,real
1973,1,1.0180189351521938E-4,real
957,1,1.0180189351521938E-4,real
1986,1,1.0180189351521938E-4,real
1993,1,1.0180189351521938E-4,real
2001,1,1.0180189351521938E-4,real
988,1,1.0180189351521938E-4,real
992,1,1.0180189351521938E-4,real
