k,nbk,pk,type
42,1,6.87757909215956E-4,real
44,3,0.0020632737276478678,real
45,2,0.001375515818431912,real
46,1,6.87757909215956E-4,real
25646,1,6.87757909215956E-4,real
47,3,0.0020632737276478678,real
815,1,6.87757909215956E-4,real
48,1,6.87757909215956E-4,real
49,2,0.001375515818431912,real
561,1,6.87757909215956E-4,real
50,1,6.87757909215956E-4,real
52,2,0.001375515818431912,real
53,1,6.87757909215956E-4,real
309,1,6.87757909215956E-4,real
54,2,0.001375515818431912,real
56,3,0.0020632737276478678,real
57,2,0.001375515818431912,real
58,2,0.001375515818431912,real
59,1,6.87757909215956E-4,real
60,1,6.87757909215956E-4,real
61,3,0.0020632737276478678,real
317,1,6.87757909215956E-4,real
1854,1,6.87757909215956E-4,real
62,1,6.87757909215956E-4,real
63,1,6.87757909215956E-4,real
65,2,0.001375515818431912,real
66,1,6.87757909215956E-4,real
67,1,6.87757909215956E-4,real
69,3,0.0020632737276478678,real
1864,1,6.87757909215956E-4,real
840,1,6.87757909215956E-4,real
75,1,6.87757909215956E-4,real
76,2,0.001375515818431912,real
79,1,6.87757909215956E-4,real
83,1,6.87757909215956E-4,real
595,1,6.87757909215956E-4,real
87,1,6.87757909215956E-4,real
2912,1,6.87757909215956E-4,real
96,2,0.001375515818431912,real
97,2,0.001375515818431912,real
98,1,6.87757909215956E-4,real
99,1,6.87757909215956E-4,real
101,1,6.87757909215956E-4,real
102,1,6.87757909215956E-4,real
103,2,0.001375515818431912,real
104,2,0.001375515818431912,real
106,1,6.87757909215956E-4,real
876,1,6.87757909215956E-4,real
111,2,0.001375515818431912,real
113,1,6.87757909215956E-4,real
114,1,6.87757909215956E-4,real
2419,1,6.87757909215956E-4,real
13171,1,6.87757909215956E-4,real
628,1,6.87757909215956E-4,real
46198,1,6.87757909215956E-4,real
119,2,0.001375515818431912,real
1911,1,6.87757909215956E-4,real
120,2,0.001375515818431912,real
123,1,6.87757909215956E-4,real
1151,1,6.87757909215956E-4,real
127,1,6.87757909215956E-4,real
133,1,6.87757909215956E-4,real
134,1,6.87757909215956E-4,real
23943,1,6.87757909215956E-4,real
137,1,6.87757909215956E-4,real
653,1,6.87757909215956E-4,real
141,1,6.87757909215956E-4,real
1168,1,6.87757909215956E-4,real
144,1,6.87757909215956E-4,real
146,1,6.87757909215956E-4,real
147,2,0.001375515818431912,real
148,1,6.87757909215956E-4,real
4246,1,6.87757909215956E-4,real
151,1,6.87757909215956E-4,real
153,3,0.0020632737276478678,real
158,1,6.87757909215956E-4,real
1697,1,6.87757909215956E-4,real
161,1,6.87757909215956E-4,real
162,1,6.87757909215956E-4,real
1956,1,6.87757909215956E-4,real
425,1,6.87757909215956E-4,real
169,1,6.87757909215956E-4,real
426,1,6.87757909215956E-4,real
173,1,6.87757909215956E-4,real
174,1,6.87757909215956E-4,real
2227,1,6.87757909215956E-4,real
1716,1,6.87757909215956E-4,real
952,1,6.87757909215956E-4,real
440,1,6.87757909215956E-4,real
191,1,6.87757909215956E-4,real
447,1,6.87757909215956E-4,real
194,1,6.87757909215956E-4,real
196,1,6.87757909215956E-4,real
205,1,6.87757909215956E-4,real
717,1,6.87757909215956E-4,real
974,1,6.87757909215956E-4,real
216,1,6.87757909215956E-4,real
1242,1,6.87757909215956E-4,real
220,1,6.87757909215956E-4,real
5085,1,6.87757909215956E-4,real
226,1,6.87757909215956E-4,real
4075,1,6.87757909215956E-4,real
2541,1,6.87757909215956E-4,real
4079,1,6.87757909215956E-4,real
247,1,6.87757909215956E-4,real
2040,1,6.87757909215956E-4,real
11513,1,6.87757909215956E-4,real
255,1,6.87757909215956E-4,real
