k,nbk,pk,type
1,1112,0.5049954586739328,fictive
2,386,0.17529518619436876,fictive
3,175,0.07947320617620345,fictive
4,124,0.05631244323342416,fictive
5,69,0.031335149863760216,fictive
6,57,0.025885558583106268,fictive
7,32,0.014532243415077202,fictive
8,25,0.011353315168029064,fictive
9,22,0.009990917347865577,fictive
10,22,0.009990917347865577,fictive
11,24,0.010899182561307902,fictive
139,1,4.5413260672116256E-4,fictive
12,8,0.0036330608537693005,fictive
13,7,0.003178928247048138,fictive
14,8,0.0036330608537693005,fictive
15,14,0.006357856494096276,fictive
16,4,0.0018165304268846503,fictive
17,9,0.004087193460490463,fictive
18,6,0.0027247956403269754,fictive
19,2,9.082652134423251E-4,fictive
20,8,0.0036330608537693005,fictive
21,3,0.0013623978201634877,fictive
22,6,0.0027247956403269754,fictive
23,4,0.0018165304268846503,fictive
24,5,0.002270663033605813,fictive
408,1,4.5413260672116256E-4,fictive
25,3,0.0013623978201634877,fictive
26,4,0.0018165304268846503,fictive
27,2,9.082652134423251E-4,fictive
28,3,0.0013623978201634877,fictive
29,1,4.5413260672116256E-4,fictive
31,1,4.5413260672116256E-4,fictive
32,2,9.082652134423251E-4,fictive
33,1,4.5413260672116256E-4,fictive
34,2,9.082652134423251E-4,fictive
35,2,9.082652134423251E-4,fictive
36,1,4.5413260672116256E-4,fictive
37,1,4.5413260672116256E-4,fictive
38,1,4.5413260672116256E-4,fictive
39,1,4.5413260672116256E-4,fictive
40,1,4.5413260672116256E-4,fictive
41,3,0.0013623978201634877,fictive
42,1,4.5413260672116256E-4,fictive
170,1,4.5413260672116256E-4,fictive
43,1,4.5413260672116256E-4,fictive
45,2,9.082652134423251E-4,fictive
174,1,4.5413260672116256E-4,fictive
47,2,9.082652134423251E-4,fictive
48,1,4.5413260672116256E-4,fictive
50,1,4.5413260672116256E-4,fictive
51,1,4.5413260672116256E-4,fictive
56,1,4.5413260672116256E-4,fictive
58,1,4.5413260672116256E-4,fictive
193,1,4.5413260672116256E-4,fictive
65,1,4.5413260672116256E-4,fictive
66,1,4.5413260672116256E-4,fictive
195,2,9.082652134423251E-4,fictive
197,1,4.5413260672116256E-4,fictive
199,1,4.5413260672116256E-4,fictive
75,2,9.082652134423251E-4,fictive
203,1,4.5413260672116256E-4,fictive
77,2,9.082652134423251E-4,fictive
81,1,4.5413260672116256E-4,fictive
84,1,4.5413260672116256E-4,fictive
2262,1,4.5413260672116256E-4,fictive
93,1,4.5413260672116256E-4,fictive
608,1,4.5413260672116256E-4,fictive
355,1,4.5413260672116256E-4,fictive
101,1,4.5413260672116256E-4,fictive
103,2,9.082652134423251E-4,fictive
108,1,4.5413260672116256E-4,fictive
111,1,4.5413260672116256E-4,fictive
112,1,4.5413260672116256E-4,fictive
75508,1,4.5413260672116256E-4,fictive
122,1,4.5413260672116256E-4,fictive
1,1021,0.5459893048128343,real
2,205,0.10962566844919786,real
9730,1,5.347593582887701E-4,real
3,116,0.06203208556149733,real
4,66,0.03529411764705882,real
5,48,0.025668449197860963,real
773,1,5.347593582887701E-4,real
6,37,0.019786096256684493,real
7,26,0.013903743315508022,real
263,1,5.347593582887701E-4,real
3079,1,5.347593582887701E-4,real
1031,1,5.347593582887701E-4,real
8,17,0.00909090909090909,real
9,16,0.008556149732620321,real
1033,1,5.347593582887701E-4,real
10,13,0.006951871657754011,real
11,14,0.0074866310160427805,real
12,12,0.006417112299465241,real
13,11,0.0058823529411764705,real
14,7,0.0037433155080213902,real
782,1,5.347593582887701E-4,real
15,10,0.0053475935828877,real
16,7,0.0037433155080213902,real
17,3,0.0016042780748663102,real
785,1,5.347593582887701E-4,real
18,5,0.00267379679144385,real
19,6,0.0032085561497326204,real
20,7,0.0037433155080213902,real
21,5,0.00267379679144385,real
22,2,0.0010695187165775401,real
534,1,5.347593582887701E-4,real
23,5,0.00267379679144385,real
24,4,0.0021390374331550803,real
25,2,0.0010695187165775401,real
26,4,0.0021390374331550803,real
27,3,0.0016042780748663102,real
28,3,0.0016042780748663102,real
29,1,5.347593582887701E-4,real
30,1,5.347593582887701E-4,real
32,3,0.0016042780748663102,real
33,2,0.0010695187165775401,real
1057,1,5.347593582887701E-4,real
34,4,0.0021390374331550803,real
35,4,0.0021390374331550803,real
36,3,0.0016042780748663102,real
37,1,5.347593582887701E-4,real
550,1,5.347593582887701E-4,real
294,1,5.347593582887701E-4,real
39,2,0.0010695187165775401,real
40,2,0.0010695187165775401,real
41,2,0.0010695187165775401,real
43,3,0.0016042780748663102,real
44,1,5.347593582887701E-4,real
45,4,0.0021390374331550803,real
46,2,0.0010695187165775401,real
47,1,5.347593582887701E-4,real
48,1,5.347593582887701E-4,real
305,1,5.347593582887701E-4,real
49,1,5.347593582887701E-4,real
50,2,0.0010695187165775401,real
1843,1,5.347593582887701E-4,real
52,1,5.347593582887701E-4,real
53,3,0.0016042780748663102,real
4661,1,5.347593582887701E-4,real
310,3,0.0016042780748663102,real
55,3,0.0016042780748663102,real
824,1,5.347593582887701E-4,real
568,1,5.347593582887701E-4,real
57,4,0.0021390374331550803,real
58,1,5.347593582887701E-4,real
59,4,0.0021390374331550803,real
60,1,5.347593582887701E-4,real
61,1,5.347593582887701E-4,real
833,1,5.347593582887701E-4,real
578,1,5.347593582887701E-4,real
68,1,5.347593582887701E-4,real
2118,1,5.347593582887701E-4,real
70,2,0.0010695187165775401,real
838,1,5.347593582887701E-4,real
71,2,0.0010695187165775401,real
72,1,5.347593582887701E-4,real
73,1,5.347593582887701E-4,real
74,2,0.0010695187165775401,real
75,1,5.347593582887701E-4,real
845,1,5.347593582887701E-4,real
333,1,5.347593582887701E-4,real
79,2,0.0010695187165775401,real
1872,1,5.347593582887701E-4,real
850,1,5.347593582887701E-4,real
83,2,0.0010695187165775401,real
84,1,5.347593582887701E-4,real
87,1,5.347593582887701E-4,real
90,1,5.347593582887701E-4,real
346,1,5.347593582887701E-4,real
91,1,5.347593582887701E-4,real
93,2,0.0010695187165775401,real
2911,1,5.347593582887701E-4,real
353,1,5.347593582887701E-4,real
355,1,5.347593582887701E-4,real
615,1,5.347593582887701E-4,real
359,1,5.347593582887701E-4,real
104,2,0.0010695187165775401,real
9320,1,5.347593582887701E-4,real
105,1,5.347593582887701E-4,real
106,2,0.0010695187165775401,real
363,1,5.347593582887701E-4,real
107,1,5.347593582887701E-4,real
109,2,0.0010695187165775401,real
110,2,0.0010695187165775401,real
112,1,5.347593582887701E-4,real
113,1,5.347593582887701E-4,real
114,2,0.0010695187165775401,real
885,1,5.347593582887701E-4,real
127,2,0.0010695187165775401,real
383,1,5.347593582887701E-4,real
385,1,5.347593582887701E-4,real
129,1,5.347593582887701E-4,real
1414,1,5.347593582887701E-4,real
135,1,5.347593582887701E-4,real
3977,1,5.347593582887701E-4,real
139,1,5.347593582887701E-4,real
397,1,5.347593582887701E-4,real
142,1,5.347593582887701E-4,real
399,1,5.347593582887701E-4,real
402,1,5.347593582887701E-4,real
148,1,5.347593582887701E-4,real
152,1,5.347593582887701E-4,real
154,1,5.347593582887701E-4,real
414,1,5.347593582887701E-4,real
672,1,5.347593582887701E-4,real
163,1,5.347593582887701E-4,real
164,1,5.347593582887701E-4,real
420,1,5.347593582887701E-4,real
165,2,0.0010695187165775401,real
170,1,5.347593582887701E-4,real
172,1,5.347593582887701E-4,real
174,1,5.347593582887701E-4,real
946,1,5.347593582887701E-4,real
178,1,5.347593582887701E-4,real
434,1,5.347593582887701E-4,real
179,1,5.347593582887701E-4,real
435,1,5.347593582887701E-4,real
181,1,5.347593582887701E-4,real
693,1,5.347593582887701E-4,real
2999,1,5.347593582887701E-4,real
2744,1,5.347593582887701E-4,real
185,1,5.347593582887701E-4,real
186,1,5.347593582887701E-4,real
1727,1,5.347593582887701E-4,real
192,2,0.0010695187165775401,real
449,1,5.347593582887701E-4,real
196,1,5.347593582887701E-4,real
198,1,5.347593582887701E-4,real
199,1,5.347593582887701E-4,real
208,1,5.347593582887701E-4,real
1492,1,5.347593582887701E-4,real
4309,1,5.347593582887701E-4,real
470,1,5.347593582887701E-4,real
474,1,5.347593582887701E-4,real
220,1,5.347593582887701E-4,real
222,1,5.347593582887701E-4,real
1247,1,5.347593582887701E-4,real
225,1,5.347593582887701E-4,real
5345,1,5.347593582887701E-4,real
233,1,5.347593582887701E-4,real
236,1,5.347593582887701E-4,real
2798,1,5.347593582887701E-4,real
240,1,5.347593582887701E-4,real
241,1,5.347593582887701E-4,real
248,1,5.347593582887701E-4,real
249,2,0.0010695187165775401,real
761,1,5.347593582887701E-4,real
251,1,5.347593582887701E-4,real
2301,1,5.347593582887701E-4,real
255,1,5.347593582887701E-4,real
