k,nbk,pk,type
1,590,0.508182601205857,fictive
2,208,0.17915590008613264,fictive
3,101,0.08699397071490095,fictive
4,47,0.040482342807924204,fictive
5,45,0.03875968992248062,fictive
6,24,0.020671834625323,fictive
7,15,0.012919896640826873,fictive
8,18,0.015503875968992248,fictive
9,9,0.007751937984496124,fictive
10,6,0.00516795865633075,fictive
11,8,0.0068906115417743325,fictive
12,7,0.006029285099052541,fictive
13,3,0.002583979328165375,fictive
14,6,0.00516795865633075,fictive
15,5,0.004306632213608958,fictive
16,7,0.006029285099052541,fictive
785,1,8.613264427217916E-4,fictive
17,2,0.0017226528854435831,fictive
18,3,0.002583979328165375,fictive
19,6,0.00516795865633075,fictive
20,1,8.613264427217916E-4,fictive
21,1,8.613264427217916E-4,fictive
22,7,0.006029285099052541,fictive
23,2,0.0017226528854435831,fictive
24,3,0.002583979328165375,fictive
25,3,0.002583979328165375,fictive
26,1,8.613264427217916E-4,fictive
27,1,8.613264427217916E-4,fictive
28,1,8.613264427217916E-4,fictive
157,1,8.613264427217916E-4,fictive
29,1,8.613264427217916E-4,fictive
30,2,0.0017226528854435831,fictive
31,1,8.613264427217916E-4,fictive
32,2,0.0017226528854435831,fictive
33,1,8.613264427217916E-4,fictive
37,1,8.613264427217916E-4,fictive
42,1,8.613264427217916E-4,fictive
46,1,8.613264427217916E-4,fictive
47,1,8.613264427217916E-4,fictive
48,2,0.0017226528854435831,fictive
50,1,8.613264427217916E-4,fictive
435,1,8.613264427217916E-4,fictive
1467,1,8.613264427217916E-4,fictive
60,1,8.613264427217916E-4,fictive
70,1,8.613264427217916E-4,fictive
83,1,8.613264427217916E-4,fictive
95,1,8.613264427217916E-4,fictive
96,1,8.613264427217916E-4,fictive
225,1,8.613264427217916E-4,fictive
354,1,8.613264427217916E-4,fictive
98,1,8.613264427217916E-4,fictive
104,1,8.613264427217916E-4,fictive
112,1,8.613264427217916E-4,fictive
499,1,8.613264427217916E-4,fictive
245,1,8.613264427217916E-4,fictive
26490,1,8.613264427217916E-4,fictive
256,1,0.0010362694300518134,real
1,530,0.5492227979274611,real
2,121,0.12538860103626942,real
514,1,0.0010362694300518134,real
2562,1,0.0010362694300518134,real
3,49,0.05077720207253886,real
4,38,0.039378238341968914,real
5,20,0.02072538860103627,real
6,18,0.01865284974093264,real
7,20,0.02072538860103627,real
8,9,0.00932642487046632,real
9,7,0.007253886010362694,real
1801,1,0.0010362694300518134,real
10,9,0.00932642487046632,real
11,7,0.007253886010362694,real
12,5,0.0051813471502590676,real
13,3,0.0031088082901554403,real
14,5,0.0051813471502590676,real
15,7,0.007253886010362694,real
16,4,0.004145077720207254,real
17,4,0.004145077720207254,real
18,2,0.002072538860103627,real
19,2,0.002072538860103627,real
20,1,0.0010362694300518134,real
21,5,0.0051813471502590676,real
23,2,0.002072538860103627,real
24,3,0.0031088082901554403,real
26,2,0.002072538860103627,real
27,2,0.002072538860103627,real
29,3,0.0031088082901554403,real
30,1,0.0010362694300518134,real
31,1,0.0010362694300518134,real
32,1,0.0010362694300518134,real
34,1,0.0010362694300518134,real
35,1,0.0010362694300518134,real
36,2,0.002072538860103627,real
2084,1,0.0010362694300518134,real
37,3,0.0031088082901554403,real
39,1,0.0010362694300518134,real
40,1,0.0010362694300518134,real
1064,1,0.0010362694300518134,real
1578,1,0.0010362694300518134,real
43,2,0.002072538860103627,real
46,2,0.002072538860103627,real
48,1,0.0010362694300518134,real
49,3,0.0031088082901554403,real
50,1,0.0010362694300518134,real
51,1,0.0010362694300518134,real
53,1,0.0010362694300518134,real
310,1,0.0010362694300518134,real
54,1,0.0010362694300518134,real
55,3,0.0031088082901554403,real
18743,1,0.0010362694300518134,real
1595,1,0.0010362694300518134,real
69,1,0.0010362694300518134,real
71,2,0.002072538860103627,real
72,1,0.0010362694300518134,real
74,1,0.0010362694300518134,real
76,1,0.0010362694300518134,real
1357,1,0.0010362694300518134,real
81,1,0.0010362694300518134,real
84,1,0.0010362694300518134,real
86,1,0.0010362694300518134,real
89,1,0.0010362694300518134,real
21593,1,0.0010362694300518134,real
92,1,0.0010362694300518134,real
93,1,0.0010362694300518134,real
96,1,0.0010362694300518134,real
104,1,0.0010362694300518134,real
106,1,0.0010362694300518134,real
1133,1,0.0010362694300518134,real
113,1,0.0010362694300518134,real
4727,1,0.0010362694300518134,real
895,1,0.0010362694300518134,real
131,2,0.002072538860103627,real
132,1,0.0010362694300518134,real
4232,1,0.0010362694300518134,real
140,1,0.0010362694300518134,real
152,1,0.0010362694300518134,real
154,2,0.002072538860103627,real
163,1,0.0010362694300518134,real
164,1,0.0010362694300518134,real
165,1,0.0010362694300518134,real
174,1,0.0010362694300518134,real
437,1,0.0010362694300518134,real
438,1,0.0010362694300518134,real
5047,1,0.0010362694300518134,real
185,1,0.0010362694300518134,real
6331,1,0.0010362694300518134,real
446,1,0.0010362694300518134,real
200,1,0.0010362694300518134,real
208,1,0.0010362694300518134,real
24279,1,0.0010362694300518134,real
2012,1,0.0010362694300518134,real
2528,1,0.0010362694300518134,real
227,1,0.0010362694300518134,real
487,1,0.0010362694300518134,real
1258,1,0.0010362694300518134,real
238,1,0.0010362694300518134,real
2542,1,0.0010362694300518134,real
246,1,0.0010362694300518134,real
