k,nbk,pk,type
98,1,5.636978579481398E-4,fictive
108,1,5.636978579481398E-4,fictive
111,1,5.636978579481398E-4,fictive
116,1,5.636978579481398E-4,fictive
81396,1,5.636978579481398E-4,fictive
1,768,0.661498708010336,real
2,114,0.09819121447028424,real
3,59,0.050818260120585705,real
4,30,0.025839793281653745,real
260,1,8.613264427217916E-4,real
5,19,0.01636520241171404,real
6,18,0.015503875968992248,real
7,5,0.004306632213608958,real
8,8,0.0068906115417743325,real
9,12,0.0103359173126615,real
10,5,0.004306632213608958,real
11,4,0.0034453057708871662,real
12,2,0.0017226528854435831,real
13,1,8.613264427217916E-4,real
14,1,8.613264427217916E-4,real
15,3,0.002583979328165375,real
16,4,0.0034453057708871662,real
17,4,0.0034453057708871662,real
18,3,0.002583979328165375,real
19,3,0.002583979328165375,real
20,1,8.613264427217916E-4,real
21,3,0.002583979328165375,real
22,4,0.0034453057708871662,real
1302,1,8.613264427217916E-4,real
24,1,8.613264427217916E-4,real
537,1,8.613264427217916E-4,real
25,3,0.002583979328165375,real
26,3,0.002583979328165375,real
27,2,0.0017226528854435831,real
28,3,0.002583979328165375,real
30,1,8.613264427217916E-4,real
32,1,8.613264427217916E-4,real
33,1,8.613264427217916E-4,real
36,1,8.613264427217916E-4,real
37,1,8.613264427217916E-4,real
13606,1,8.613264427217916E-4,real
39,1,8.613264427217916E-4,real
44,1,8.613264427217916E-4,real
37164,1,8.613264427217916E-4,real
45,1,8.613264427217916E-4,real
46,1,8.613264427217916E-4,real
1070,1,8.613264427217916E-4,real
47,1,8.613264427217916E-4,real
1839,1,8.613264427217916E-4,real
51,1,8.613264427217916E-4,real
52,1,8.613264427217916E-4,real
58,1,8.613264427217916E-4,real
59,1,8.613264427217916E-4,real
61,1,8.613264427217916E-4,real
62,1,8.613264427217916E-4,real
63,1,8.613264427217916E-4,real
14911,1,8.613264427217916E-4,real
66,1,8.613264427217916E-4,real
71,1,8.613264427217916E-4,real
72,2,0.0017226528854435831,real
841,1,8.613264427217916E-4,real
11849,1,8.613264427217916E-4,real
75,1,8.613264427217916E-4,real
76,1,8.613264427217916E-4,real
3405,1,8.613264427217916E-4,real
590,1,8.613264427217916E-4,real
4689,1,8.613264427217916E-4,real
82,1,8.613264427217916E-4,real
339,1,8.613264427217916E-4,real
84,1,8.613264427217916E-4,real
341,1,8.613264427217916E-4,real
603,1,8.613264427217916E-4,real
3676,1,8.613264427217916E-4,real
106,1,8.613264427217916E-4,real
1132,1,8.613264427217916E-4,real
109,1,8.613264427217916E-4,real
114,1,8.613264427217916E-4,real
374,1,8.613264427217916E-4,real
125,1,8.613264427217916E-4,real
126,1,8.613264427217916E-4,real
127,1,8.613264427217916E-4,real
1156,1,8.613264427217916E-4,real
133,2,0.0017226528854435831,real
6279,1,8.613264427217916E-4,real
1167,1,8.613264427217916E-4,real
148,1,8.613264427217916E-4,real
3733,1,8.613264427217916E-4,real
919,1,8.613264427217916E-4,real
152,1,8.613264427217916E-4,real
18083,1,8.613264427217916E-4,real
165,1,8.613264427217916E-4,real
679,1,8.613264427217916E-4,real
168,2,0.0017226528854435831,real
171,1,8.613264427217916E-4,real
941,1,8.613264427217916E-4,real
3249,1,8.613264427217916E-4,real
4531,1,8.613264427217916E-4,real
11957,1,8.613264427217916E-4,real
695,1,8.613264427217916E-4,real
3026,1,8.613264427217916E-4,real
2519,1,8.613264427217916E-4,real
482,1,8.613264427217916E-4,real
3043,1,8.613264427217916E-4,real
9199,1,8.613264427217916E-4,real
241,1,8.613264427217916E-4,real
249,1,8.613264427217916E-4,real
4860,1,8.613264427217916E-4,real
