k,nbk,pk,type
512,1,1.3732491073880802E-4,fictive
1,3655,0.5019225487503434,fictive
2,1288,0.17687448503158473,fictive
3,640,0.08788794287283713,fictive
4,332,0.04559187036528426,fictive
5,234,0.032134029112881074,fictive
6,161,0.02210931062894809,fictive
7,127,0.017440263663828618,fictive
263,1,1.3732491073880802E-4,fictive
8,96,0.01318319143092557,fictive
9,75,0.010299368305410601,fictive
10,68,0.009338093930238945,fictive
11,46,0.006316945893985169,fictive
12,31,0.004257072232903049,fictive
13,34,0.004669046965119473,fictive
14,33,0.004531722054380665,fictive
15,24,0.0032957978577313925,fictive
16,20,0.0027464982147761604,fictive
17,17,0.0023345234825597363,fictive
18,26,0.0035704476792090085,fictive
19,21,0.0028838231255149684,fictive
20,13,0.0017852238396045043,fictive
21,9,0.0012359241966492722,fictive
22,24,0.0032957978577313925,fictive
23,9,0.0012359241966492722,fictive
24,12,0.0016478989288656962,fictive
25,6,8.239494644328481E-4,fictive
26,11,0.0015105740181268882,fictive
27,5,6.866245536940401E-4,fictive
28,9,0.0012359241966492722,fictive
29,14,0.0019225487503433123,fictive
30,10,0.0013732491073880802,fictive
31,11,0.0015105740181268882,fictive
32,4,5.492996429552321E-4,fictive
33,3,4.1197473221642406E-4,fictive
801,1,1.3732491073880802E-4,fictive
34,2,2.7464982147761604E-4,fictive
35,6,8.239494644328481E-4,fictive
36,7,9.612743751716561E-4,fictive
2596,1,1.3732491073880802E-4,fictive
37,7,9.612743751716561E-4,fictive
16421,1,1.3732491073880802E-4,fictive
38,8,0.0010985992859104642,fictive
39,3,4.1197473221642406E-4,fictive
40,5,6.866245536940401E-4,fictive
2600,1,1.3732491073880802E-4,fictive
41,6,8.239494644328481E-4,fictive
42,6,8.239494644328481E-4,fictive
298,1,1.3732491073880802E-4,fictive
43,3,4.1197473221642406E-4,fictive
44,3,4.1197473221642406E-4,fictive
45,3,4.1197473221642406E-4,fictive
46,1,1.3732491073880802E-4,fictive
47,3,4.1197473221642406E-4,fictive
48,3,4.1197473221642406E-4,fictive
49,5,6.866245536940401E-4,fictive
50,3,4.1197473221642406E-4,fictive
51,1,1.3732491073880802E-4,fictive
52,5,6.866245536940401E-4,fictive
53,3,4.1197473221642406E-4,fictive
54,3,4.1197473221642406E-4,fictive
55,3,4.1197473221642406E-4,fictive
56,4,5.492996429552321E-4,fictive
57,1,1.3732491073880802E-4,fictive
58,3,4.1197473221642406E-4,fictive
59,1,1.3732491073880802E-4,fictive
60,1,1.3732491073880802E-4,fictive
61,4,5.492996429552321E-4,fictive
63,5,6.866245536940401E-4,fictive
320,1,1.3732491073880802E-4,fictive
65,1,1.3732491073880802E-4,fictive
66,2,2.7464982147761604E-4,fictive
323,1,1.3732491073880802E-4,fictive
68,3,4.1197473221642406E-4,fictive
69,3,4.1197473221642406E-4,fictive
70,1,1.3732491073880802E-4,fictive
71,1,1.3732491073880802E-4,fictive
73,2,2.7464982147761604E-4,fictive
76,2,2.7464982147761604E-4,fictive
78,1,1.3732491073880802E-4,fictive
81,1,1.3732491073880802E-4,fictive
82,2,2.7464982147761604E-4,fictive
338,1,1.3732491073880802E-4,fictive
84,1,1.3732491073880802E-4,fictive
597,1,1.3732491073880802E-4,fictive
86,3,4.1197473221642406E-4,fictive
87,1,1.3732491073880802E-4,fictive
343,1,1.3732491073880802E-4,fictive
89,1,1.3732491073880802E-4,fictive
90,3,4.1197473221642406E-4,fictive
91,1,1.3732491073880802E-4,fictive
92,2,2.7464982147761604E-4,fictive
93,3,4.1197473221642406E-4,fictive
94,1,1.3732491073880802E-4,fictive
95,2,2.7464982147761604E-4,fictive
351,1,1.3732491073880802E-4,fictive
99,1,1.3732491073880802E-4,fictive
100,2,2.7464982147761604E-4,fictive
101,2,2.7464982147761604E-4,fictive
104,1,1.3732491073880802E-4,fictive
107,1,1.3732491073880802E-4,fictive
109,1,1.3732491073880802E-4,fictive
110,1,1.3732491073880802E-4,fictive
114,1,1.3732491073880802E-4,fictive
626,1,1.3732491073880802E-4,fictive
116,1,1.3732491073880802E-4,fictive
118,1,1.3732491073880802E-4,fictive
121,1,1.3732491073880802E-4,fictive
122,1,1.3732491073880802E-4,fictive
388,1,1.3732491073880802E-4,fictive
136,1,1.3732491073880802E-4,fictive
137,1,1.3732491073880802E-4,fictive
138,1,1.3732491073880802E-4,fictive
