k,nbk,pk,type
1,586,0.5153913808267371,fictive
2,170,0.14951627088830255,fictive
3,103,0.09058927000879508,fictive
131,1,8.795074758135445E-4,fictive
3843,1,8.795074758135445E-4,fictive
4,51,0.044854881266490766,fictive
5,44,0.03869832893579595,fictive
6,25,0.02198768689533861,fictive
7,14,0.012313104661389622,fictive
8,19,0.016710642040457344,fictive
905,1,8.795074758135445E-4,fictive
9,7,0.006156552330694811,fictive
10,11,0.009674582233948988,fictive
11,7,0.006156552330694811,fictive
139,1,8.795074758135445E-4,fictive
12,6,0.005277044854881266,fictive
13,8,0.007036059806508356,fictive
7438,1,8.795074758135445E-4,fictive
14,6,0.005277044854881266,fictive
15,1,8.795074758135445E-4,fictive
16,2,0.001759014951627089,fictive
17,5,0.0043975373790677225,fictive
18,4,0.003518029903254178,fictive
19,1,8.795074758135445E-4,fictive
3476,1,8.795074758135445E-4,fictive
21,4,0.003518029903254178,fictive
22,3,0.002638522427440633,fictive
23,1,8.795074758135445E-4,fictive
151,1,8.795074758135445E-4,fictive
24,2,0.001759014951627089,fictive
25,1,8.795074758135445E-4,fictive
26,2,0.001759014951627089,fictive
27,1,8.795074758135445E-4,fictive
29,1,8.795074758135445E-4,fictive
285,1,8.795074758135445E-4,fictive
31,4,0.003518029903254178,fictive
1312,1,8.795074758135445E-4,fictive
33,2,0.001759014951627089,fictive
930,1,8.795074758135445E-4,fictive
35,1,8.795074758135445E-4,fictive
36,1,8.795074758135445E-4,fictive
37,3,0.002638522427440633,fictive
8102,1,8.795074758135445E-4,fictive
7464,1,8.795074758135445E-4,fictive
42,1,8.795074758135445E-4,fictive
45,1,8.795074758135445E-4,fictive
50,1,8.795074758135445E-4,fictive
53,2,0.001759014951627089,fictive
56,1,8.795074758135445E-4,fictive
57,1,8.795074758135445E-4,fictive
193,1,8.795074758135445E-4,fictive
3523,1,8.795074758135445E-4,fictive
70,1,8.795074758135445E-4,fictive
2760,1,8.795074758135445E-4,fictive
4173,1,8.795074758135445E-4,fictive
3789,1,8.795074758135445E-4,fictive
213,1,8.795074758135445E-4,fictive
344,1,8.795074758135445E-4,fictive
89,1,8.795074758135445E-4,fictive
4445,1,8.795074758135445E-4,fictive
94,1,8.795074758135445E-4,fictive
102,1,8.795074758135445E-4,fictive
872,1,8.795074758135445E-4,fictive
2793,1,8.795074758135445E-4,fictive
113,2,0.001759014951627089,fictive
1393,1,8.795074758135445E-4,fictive
1269,1,8.795074758135445E-4,fictive
1914,1,8.795074758135445E-4,fictive
5628,1,8.795074758135445E-4,fictive
126,2,0.001759014951627089,fictive
1,305,0.34346846846846846,real
513,1,0.0011261261261261261,real
2,89,0.10022522522522523,real
3,41,0.04617117117117117,real
