k,nbk,pk,type
1,908,0.4983534577387486,fictive
2,292,0.1602634467618002,fictive
130,1,5.488474204171241E-4,fictive
6914,1,5.488474204171241E-4,fictive
3,171,0.0938529088913282,fictive
4,89,0.04884742041712404,fictive
772,1,5.488474204171241E-4,fictive
132,1,5.488474204171241E-4,fictive
5,55,0.030186608122941824,fictive
6,48,0.026344676180021953,fictive
1414,1,5.488474204171241E-4,fictive
7,30,0.01646542261251372,fictive
8,23,0.012623490669593854,fictive
136,1,5.488474204171241E-4,fictive
9,18,0.009879253567508232,fictive
10,16,0.008781558726673985,fictive
4362,1,5.488474204171241E-4,fictive
11,12,0.006586169045005488,fictive
12,11,0.0060373216245883645,fictive
13,5,0.0027442371020856204,fictive
14,10,0.005488474204171241,fictive
15,7,0.0038419319429198683,fictive
16,3,0.001646542261251372,fictive
144,2,0.0010976948408342481,fictive
17,9,0.004939626783754116,fictive
11793,1,5.488474204171241E-4,fictive
18,4,0.0021953896816684962,fictive
19,5,0.0027442371020856204,fictive
1172,1,5.488474204171241E-4,fictive
20,5,0.0027442371020856204,fictive
21,3,0.001646542261251372,fictive
22,7,0.0038419319429198683,fictive
150,1,5.488474204171241E-4,fictive
23,4,0.0021953896816684962,fictive
24,4,0.0021953896816684962,fictive
2072,1,5.488474204171241E-4,fictive
25,3,0.001646542261251372,fictive
26,4,0.0021953896816684962,fictive
27,3,0.001646542261251372,fictive
28,1,5.488474204171241E-4,fictive
29,3,0.001646542261251372,fictive
31,1,5.488474204171241E-4,fictive
415,1,5.488474204171241E-4,fictive
32,1,5.488474204171241E-4,fictive
33,1,5.488474204171241E-4,fictive
1313,1,5.488474204171241E-4,fictive
34,2,0.0010976948408342481,fictive
35,1,5.488474204171241E-4,fictive
36,3,0.001646542261251372,fictive
37,4,0.0021953896816684962,fictive
38,2,0.0010976948408342481,fictive
40,1,5.488474204171241E-4,fictive
41,1,5.488474204171241E-4,fictive
43,4,0.0021953896816684962,fictive
427,1,5.488474204171241E-4,fictive
172,1,5.488474204171241E-4,fictive
44,2,0.0010976948408342481,fictive
3116,1,5.488474204171241E-4,fictive
45,1,5.488474204171241E-4,fictive
46,1,5.488474204171241E-4,fictive
47,1,5.488474204171241E-4,fictive
50,1,5.488474204171241E-4,fictive
11571,1,5.488474204171241E-4,fictive
52,1,5.488474204171241E-4,fictive
53,1,5.488474204171241E-4,fictive
55,1,5.488474204171241E-4,fictive
60,1,5.488474204171241E-4,fictive
190,1,5.488474204171241E-4,fictive
66,1,5.488474204171241E-4,fictive
67,1,5.488474204171241E-4,fictive
7368,1,5.488474204171241E-4,fictive
75,1,5.488474204171241E-4,fictive
24267,1,5.488474204171241E-4,fictive
1868,1,5.488474204171241E-4,fictive
