k,nbk,pk,type
1,1701,0.5095865787896944,fictive
2,557,0.16686638705811863,fictive
3,256,0.07669263031755542,fictive
4,156,0.046734571599760334,fictive
5,99,0.029658478130617137,fictive
6,72,0.02156980227681246,fictive
7,65,0.019472738166566805,fictive
8,37,0.011084481725584181,fictive
9,46,0.01378070701018574,fictive
10,32,0.009586578789694428,fictive
778,1,2.995805871779509E-4,fictive
11,31,0.009286998202516477,fictive
12,16,0.004793289394847214,fictive
13,13,0.0038945476333133613,fictive
14,21,0.006291192330736968,fictive
22798,1,2.995805871779509E-4,fictive
15,18,0.005392450569203115,fictive
16,20,0.005991611743559017,fictive
17,14,0.004194128220491312,fictive
1041,1,2.995805871779509E-4,fictive
18,7,0.002097064110245656,fictive
19,7,0.002097064110245656,fictive
46355,1,2.995805871779509E-4,fictive
20,9,0.0026962252846015576,fictive
21,3,8.987417615338526E-4,fictive
22,3,8.987417615338526E-4,fictive
23,2,5.991611743559018E-4,fictive
24,5,0.0014979029358897543,fictive
25,5,0.0014979029358897543,fictive
282,1,2.995805871779509E-4,fictive
26,4,0.0011983223487118035,fictive
27,7,0.002097064110245656,fictive
23323,1,2.995805871779509E-4,fictive
28,5,0.0014979029358897543,fictive
29,6,0.0017974835230677051,fictive
30,4,0.0011983223487118035,fictive
31,5,0.0014979029358897543,fictive
32,1,2.995805871779509E-4,fictive
33,1,2.995805871779509E-4,fictive
34,5,0.0014979029358897543,fictive
35,3,8.987417615338526E-4,fictive
36,3,8.987417615338526E-4,fictive
37,6,0.0017974835230677051,fictive
294,1,2.995805871779509E-4,fictive
38,2,5.991611743559018E-4,fictive
39,4,0.0011983223487118035,fictive
40,1,2.995805871779509E-4,fictive
41,1,2.995805871779509E-4,fictive
42,1,2.995805871779509E-4,fictive
44,3,8.987417615338526E-4,fictive
45,2,5.991611743559018E-4,fictive
47,1,2.995805871779509E-4,fictive
50,3,8.987417615338526E-4,fictive
52,1,2.995805871779509E-4,fictive
54,1,2.995805871779509E-4,fictive
2102,1,2.995805871779509E-4,fictive
57,1,2.995805871779509E-4,fictive
13627,1,2.995805871779509E-4,fictive
62,1,2.995805871779509E-4,fictive
63,1,2.995805871779509E-4,fictive
65,1,2.995805871779509E-4,fictive
66,3,8.987417615338526E-4,fictive
67,1,2.995805871779509E-4,fictive
71,2,5.991611743559018E-4,fictive
73,1,2.995805871779509E-4,fictive
74,1,2.995805871779509E-4,fictive
80,2,5.991611743559018E-4,fictive
89,1,2.995805871779509E-4,fictive
92,1,2.995805871779509E-4,fictive
93,1,2.995805871779509E-4,fictive
95,1,2.995805871779509E-4,fictive
97,2,5.991611743559018E-4,fictive
101,1,2.995805871779509E-4,fictive
102,1,2.995805871779509E-4,fictive
105,1,2.995805871779509E-4,fictive
107,2,5.991611743559018E-4,fictive
48496,1,2.995805871779509E-4,fictive
113,1,2.995805871779509E-4,fictive
122,1,2.995805871779509E-4,fictive
124,1,2.995805871779509E-4,fictive
125,1,2.995805871779509E-4,fictive
126,1,2.995805871779509E-4,fictive
137,1,2.995805871779509E-4,fictive
139,1,2.995805871779509E-4,fictive
401,1,2.995805871779509E-4,fictive
11155,1,2.995805871779509E-4,fictive
18580,1,2.995805871779509E-4,fictive
149,1,2.995805871779509E-4,fictive
7318,1,2.995805871779509E-4,fictive
7321,1,2.995805871779509E-4,fictive
156,1,2.995805871779509E-4,fictive
412,1,2.995805871779509E-4,fictive
157,1,2.995805871779509E-4,fictive
8110,1,2.995805871779509E-4,fictive
943,1,2.995805871779509E-4,fictive
11440,1,2.995805871779509E-4,fictive
177,1,2.995805871779509E-4,fictive
5044,1,2.995805871779509E-4,fictive
700,1,2.995805871779509E-4,fictive
193,1,2.995805871779509E-4,fictive
197,1,2.995805871779509E-4,fictive
198,1,2.995805871779509E-4,fictive
208,1,2.995805871779509E-4,fictive
211,1,2.995805871779509E-4,fictive
469,1,2.995805871779509E-4,fictive
217,1,2.995805871779509E-4,fictive
220,1,2.995805871779509E-4,fictive
1516,1,2.995805871779509E-4,fictive
238,1,2.995805871779509E-4,fictive
239,1,2.995805871779509E-4,fictive
3055,1,2.995805871779509E-4,fictive
4091,1,2.995805871779509E-4,fictive
8445,1,2.995805871779509E-4,fictive
11006,1,2.995805871779509E-4,fictive
9470,1,2.995805871779509E-4,fictive
1,275,0.30120481927710846,real
2,134,0.14676889375684557,real
3,46,0.050383351588170866,real
4,49,0.05366922234392114,real
5,27,0.029572836801752465,real
261,1,0.001095290251916758,real
6,13,0.014238773274917854,real
7,16,0.017524644030668127,real
8,16,0.017524644030668127,real
9,12,0.013143483023001095,real
10505,1,0.001095290251916758,real
10,5,0.00547645125958379,real
11,8,0.008762322015334063,real
12,9,0.009857612267250822,real
13,7,0.007667031763417305,real
14,14,0.01533406352683461,real
15,9,0.009857612267250822,real
16,7,0.007667031763417305,real
17,6,0.0065717415115005475,real
18,5,0.00547645125958379,real
530,1,0.001095290251916758,real
19,5,0.00547645125958379,real
20,5,0.00547645125958379,real
21,6,0.0065717415115005475,real
22,6,0.0065717415115005475,real
23,9,0.009857612267250822,real
24,6,0.0065717415115005475,real
3864,1,0.001095290251916758,real
25,3,0.0032858707557502738,real
26,7,0.007667031763417305,real
27,6,0.0065717415115005475,real
28,4,0.004381161007667032,real
29,19,0.0208105147864184,real
285,1,0.001095290251916758,real
30,1,0.001095290251916758,real
31,2,0.002190580503833516,real
32,2,0.002190580503833516,real
33,1,0.001095290251916758,real
34,3,0.0032858707557502738,real
35,2,0.002190580503833516,real
36,4,0.004381161007667032,real
37,1,0.001095290251916758,real
38,4,0.004381161007667032,real
806,1,0.001095290251916758,real
39,3,0.0032858707557502738,real
5160,1,0.001095290251916758,real
1832,1,0.001095290251916758,real
40,3,0.0032858707557502738,real
41,2,0.002190580503833516,real
297,1,0.001095290251916758,real
42,4,0.004381161007667032,real
43,2,0.002190580503833516,real
299,1,0.001095290251916758,real
44,3,0.0032858707557502738,real
45,6,0.0065717415115005475,real
46,2,0.002190580503833516,real
47,1,0.001095290251916758,real
48,2,0.002190580503833516,real
49,1,0.001095290251916758,real
52,2,0.002190580503833516,real
53,5,0.00547645125958379,real
54,1,0.001095290251916758,real
56,2,0.002190580503833516,real
57,2,0.002190580503833516,real
313,1,0.001095290251916758,real
58,1,0.001095290251916758,real
60,1,0.001095290251916758,real
61,2,0.002190580503833516,real
63,1,0.001095290251916758,real
1088,1,0.001095290251916758,real
66,3,0.0032858707557502738,real
68,1,0.001095290251916758,real
70,2,0.002190580503833516,real
71,2,0.002190580503833516,real
72,1,0.001095290251916758,real
840,1,0.001095290251916758,real
73,3,0.0032858707557502738,real
74,1,0.001095290251916758,real
75,1,0.001095290251916758,real
4684,1,0.001095290251916758,real
77,1,0.001095290251916758,real
79,1,0.001095290251916758,real
336,1,0.001095290251916758,real
81,1,0.001095290251916758,real
82,1,0.001095290251916758,real
85,3,0.0032858707557502738,real
86,1,0.001095290251916758,real
342,1,0.001095290251916758,real
88,1,0.001095290251916758,real
90,1,0.001095290251916758,real
91,1,0.001095290251916758,real
92,1,0.001095290251916758,real
607,1,0.001095290251916758,real
96,2,0.002190580503833516,real
98,1,0.001095290251916758,real
99,1,0.001095290251916758,real
1129,1,0.001095290251916758,real
107,2,0.002190580503833516,real
108,1,0.001095290251916758,real
109,1,0.001095290251916758,real
12397,1,0.001095290251916758,real
626,1,0.001095290251916758,real
116,1,0.001095290251916758,real
119,2,0.002190580503833516,real
11895,1,0.001095290251916758,real
375,1,0.001095290251916758,real
23671,1,0.001095290251916758,real
10619,1,0.001095290251916758,real
123,1,0.001095290251916758,real
129,1,0.001095290251916758,real
132,1,0.001095290251916758,real
644,1,0.001095290251916758,real
133,1,0.001095290251916758,real
134,1,0.001095290251916758,real
135,1,0.001095290251916758,real
140,1,0.001095290251916758,real
397,1,0.001095290251916758,real
6288,1,0.001095290251916758,real
153,1,0.001095290251916758,real
1183,1,0.001095290251916758,real
927,1,0.001095290251916758,real
159,1,0.001095290251916758,real
928,1,0.001095290251916758,real
161,1,0.001095290251916758,real
162,1,0.001095290251916758,real
674,1,0.001095290251916758,real
2472,1,0.001095290251916758,real
136363,1,0.001095290251916758,real
8361,1,0.001095290251916758,real
1452,1,0.001095290251916758,real
173,2,0.002190580503833516,real
691,1,0.001095290251916758,real
179,1,0.001095290251916758,real
182,1,0.001095290251916758,real
440,1,0.001095290251916758,real
188,1,0.001095290251916758,real
12220,1,0.001095290251916758,real
9916,1,0.001095290251916758,real
191,1,0.001095290251916758,real
8129,1,0.001095290251916758,real
707,1,0.001095290251916758,real
455,1,0.001095290251916758,real
200,1,0.001095290251916758,real
713,1,0.001095290251916758,real
205,1,0.001095290251916758,real
464,1,0.001095290251916758,real
4819,1,0.001095290251916758,real
11989,1,0.001095290251916758,real
12246,1,0.001095290251916758,real
470,1,0.001095290251916758,real
731,1,0.001095290251916758,real
220,1,0.001095290251916758,real
221,1,0.001095290251916758,real
225,1,0.001095290251916758,real
7912,1,0.001095290251916758,real
237,1,0.001095290251916758,real
239,1,0.001095290251916758,real
241,1,0.001095290251916758,real
254,1,0.001095290251916758,real
