k,nbk,pk,type
1,1064,0.49534450651769085,fictive
2,341,0.15875232774674117,fictive
3,175,0.08147113594040968,fictive
4,119,0.05540037243947858,fictive
5,71,0.033054003724394786,fictive
6,57,0.02653631284916201,fictive
7,37,0.01722532588454376,fictive
8,22,0.010242085661080074,fictive
9,23,0.010707635009310988,fictive
10,18,0.008379888268156424,fictive
11,19,0.008845437616387336,fictive
12,9,0.004189944134078212,fictive
524,1,4.655493482309125E-4,fictive
13,7,0.0032588454376163874,fictive
14,11,0.005121042830540037,fictive
15,9,0.004189944134078212,fictive
2320,1,4.655493482309125E-4,fictive
16,10,0.004655493482309125,fictive
17,6,0.002793296089385475,fictive
18,8,0.0037243947858473,fictive
19,6,0.002793296089385475,fictive
20,5,0.0023277467411545625,fictive
21,3,0.0013966480446927375,fictive
22,5,0.0023277467411545625,fictive
23,4,0.00186219739292365,fictive
24,8,0.0037243947858473,fictive
25,5,0.0023277467411545625,fictive
26,8,0.0037243947858473,fictive
27,3,0.0013966480446927375,fictive
28,1,4.655493482309125E-4,fictive
29,2,9.31098696461825E-4,fictive
30,2,9.31098696461825E-4,fictive
32,1,4.655493482309125E-4,fictive
3616,1,4.655493482309125E-4,fictive
33,4,0.00186219739292365,fictive
34,3,0.0013966480446927375,fictive
35,1,4.655493482309125E-4,fictive
36,1,4.655493482309125E-4,fictive
38,1,4.655493482309125E-4,fictive
39,2,9.31098696461825E-4,fictive
40,3,0.0013966480446927375,fictive
42,2,9.31098696461825E-4,fictive
44,1,4.655493482309125E-4,fictive
45,3,0.0013966480446927375,fictive
813,1,4.655493482309125E-4,fictive
5934,1,4.655493482309125E-4,fictive
46,1,4.655493482309125E-4,fictive
47,1,4.655493482309125E-4,fictive
48,1,4.655493482309125E-4,fictive
49,3,0.0013966480446927375,fictive
51,2,9.31098696461825E-4,fictive
52,2,9.31098696461825E-4,fictive
53,3,0.0013966480446927375,fictive
4406,1,4.655493482309125E-4,fictive
55,1,4.655493482309125E-4,fictive
56,1,4.655493482309125E-4,fictive
60,1,4.655493482309125E-4,fictive
574,1,4.655493482309125E-4,fictive
68,1,4.655493482309125E-4,fictive
326,1,4.655493482309125E-4,fictive
71,2,9.31098696461825E-4,fictive
73,1,4.655493482309125E-4,fictive
75,1,4.655493482309125E-4,fictive
76,1,4.655493482309125E-4,fictive
4685,1,4.655493482309125E-4,fictive
81,3,0.0013966480446927375,fictive
86,1,4.655493482309125E-4,fictive
88,1,4.655493482309125E-4,fictive
93,1,4.655493482309125E-4,fictive
354,1,4.655493482309125E-4,fictive
13157,1,4.655493482309125E-4,fictive
103,1,4.655493482309125E-4,fictive
107,1,4.655493482309125E-4,fictive
108,1,4.655493482309125E-4,fictive
112,1,4.655493482309125E-4,fictive
113,1,4.655493482309125E-4,fictive
117,1,4.655493482309125E-4,fictive
124,1,4.655493482309125E-4,fictive
125,1,4.655493482309125E-4,fictive
129,1,4.655493482309125E-4,fictive
1411,1,4.655493482309125E-4,fictive
136,1,4.655493482309125E-4,fictive
907,1,4.655493482309125E-4,fictive
141,1,4.655493482309125E-4,fictive
146,1,4.655493482309125E-4,fictive
161,1,4.655493482309125E-4,fictive
162,1,4.655493482309125E-4,fictive
169,1,4.655493482309125E-4,fictive
181,1,4.655493482309125E-4,fictive
183,1,4.655493482309125E-4,fictive
1214,1,4.655493482309125E-4,fictive
2498,1,4.655493482309125E-4,fictive
195,1,4.655493482309125E-4,fictive
459,1,4.655493482309125E-4,fictive
213,1,4.655493482309125E-4,fictive
3289,1,4.655493482309125E-4,fictive
7922,1,4.655493482309125E-4,fictive
499,1,4.655493482309125E-4,fictive
3833,1,4.655493482309125E-4,fictive
2303,1,4.655493482309125E-4,fictive
1,1028,0.5479744136460555,real
2,204,0.10874200426439233,real
3,114,0.060767590618336885,real
4,66,0.035181236673773986,real
5,49,0.026119402985074626,real
6,35,0.018656716417910446,real
7,28,0.014925373134328358,real
1031,1,5.330490405117271E-4,real
8,14,0.007462686567164179,real
776,1,5.330490405117271E-4,real
264,1,5.330490405117271E-4,real
9,19,0.010127931769722815,real
10,14,0.007462686567164179,real
11,14,0.007462686567164179,real
2315,1,5.330490405117271E-4,real
12,9,0.004797441364605544,real
1036,1,5.330490405117271E-4,real
13,11,0.005863539445628998,real
14,9,0.004797441364605544,real
782,1,5.330490405117271E-4,real
15,11,0.005863539445628998,real
16,7,0.0037313432835820895,real
3088,1,5.330490405117271E-4,real
17,3,0.0015991471215351812,real
18,2,0.0010660980810234541,real
786,1,5.330490405117271E-4,real
19,8,0.0042643923240938165,real
9747,1,5.330490405117271E-4,real
20,8,0.0042643923240938165,real
21,5,0.0026652452025586353,real
22,2,0.0010660980810234541,real
534,1,5.330490405117271E-4,real
23,5,0.0026652452025586353,real
24,3,0.0015991471215351812,real
25,3,0.0015991471215351812,real
26,3,0.0015991471215351812,real
27,4,0.0021321961620469083,real
28,3,0.0015991471215351812,real
30,2,0.0010660980810234541,real
32,3,0.0015991471215351812,real
1056,1,5.330490405117271E-4,real
33,2,0.0010660980810234541,real
34,3,0.0015991471215351812,real
35,4,0.0021321961620469083,real
36,4,0.0021321961620469083,real
37,1,5.330490405117271E-4,real
294,1,5.330490405117271E-4,real
39,2,0.0010660980810234541,real
551,1,5.330490405117271E-4,real
40,1,5.330490405117271E-4,real
41,1,5.330490405117271E-4,real
42,1,5.330490405117271E-4,real
43,3,0.0015991471215351812,real
44,1,5.330490405117271E-4,real
45,4,0.0021321961620469083,real
46,3,0.0015991471215351812,real
47,1,5.330490405117271E-4,real
48,1,5.330490405117271E-4,real
305,1,5.330490405117271E-4,real
49,1,5.330490405117271E-4,real
50,2,0.0010660980810234541,real
1843,1,5.330490405117271E-4,real
52,1,5.330490405117271E-4,real
53,3,0.0015991471215351812,real
310,2,0.0010660980810234541,real
55,3,0.0015991471215351812,real
311,1,5.330490405117271E-4,real
824,1,5.330490405117271E-4,real
4664,1,5.330490405117271E-4,real
57,4,0.0021321961620469083,real
58,1,5.330490405117271E-4,real
570,1,5.330490405117271E-4,real
59,4,0.0021321961620469083,real
60,1,5.330490405117271E-4,real
61,1,5.330490405117271E-4,real
578,1,5.330490405117271E-4,real
834,1,5.330490405117271E-4,real
69,1,5.330490405117271E-4,real
70,2,0.0010660980810234541,real
838,1,5.330490405117271E-4,real
2119,1,5.330490405117271E-4,real
72,2,0.0010660980810234541,real
73,1,5.330490405117271E-4,real
74,2,0.0010660980810234541,real
75,1,5.330490405117271E-4,real
76,1,5.330490405117271E-4,real
333,1,5.330490405117271E-4,real
846,1,5.330490405117271E-4,real
79,2,0.0010660980810234541,real
83,1,5.330490405117271E-4,real
84,1,5.330490405117271E-4,real
852,1,5.330490405117271E-4,real
85,1,5.330490405117271E-4,real
87,1,5.330490405117271E-4,real
90,1,5.330490405117271E-4,real
347,1,5.330490405117271E-4,real
91,1,5.330490405117271E-4,real
1885,1,5.330490405117271E-4,real
93,2,0.0010660980810234541,real
352,1,5.330490405117271E-4,real
355,1,5.330490405117271E-4,real
2916,1,5.330490405117271E-4,real
359,1,5.330490405117271E-4,real
104,2,0.0010660980810234541,real
105,1,5.330490405117271E-4,real
618,1,5.330490405117271E-4,real
106,1,5.330490405117271E-4,real
107,2,0.0010660980810234541,real
364,1,5.330490405117271E-4,real
109,2,0.0010660980810234541,real
110,2,0.0010660980810234541,real
113,2,0.0010660980810234541,real
114,2,0.0010660980810234541,real
887,1,5.330490405117271E-4,real
9336,1,5.330490405117271E-4,real
127,1,5.330490405117271E-4,real
383,1,5.330490405117271E-4,real
128,1,5.330490405117271E-4,real
129,1,5.330490405117271E-4,real
388,1,5.330490405117271E-4,real
1415,1,5.330490405117271E-4,real
136,1,5.330490405117271E-4,real
139,1,5.330490405117271E-4,real
397,1,5.330490405117271E-4,real
398,1,5.330490405117271E-4,real
144,1,5.330490405117271E-4,real
148,1,5.330490405117271E-4,real
405,1,5.330490405117271E-4,real
152,1,5.330490405117271E-4,real
155,1,5.330490405117271E-4,real
413,1,5.330490405117271E-4,real
673,1,5.330490405117271E-4,real
163,1,5.330490405117271E-4,real
419,1,5.330490405117271E-4,real
165,1,5.330490405117271E-4,real
166,1,5.330490405117271E-4,real
167,1,5.330490405117271E-4,real
170,1,5.330490405117271E-4,real
173,1,5.330490405117271E-4,real
177,1,5.330490405117271E-4,real
178,1,5.330490405117271E-4,real
434,1,5.330490405117271E-4,real
179,1,5.330490405117271E-4,real
947,1,5.330490405117271E-4,real
436,1,5.330490405117271E-4,real
180,1,5.330490405117271E-4,real
693,1,5.330490405117271E-4,real
185,1,5.330490405117271E-4,real
186,1,5.330490405117271E-4,real
2746,1,5.330490405117271E-4,real
3004,1,5.330490405117271E-4,real
192,2,0.0010660980810234541,real
451,1,5.330490405117271E-4,real
1733,1,5.330490405117271E-4,real
197,1,5.330490405117271E-4,real
198,1,5.330490405117271E-4,real
199,1,5.330490405117271E-4,real
4043,1,5.330490405117271E-4,real
209,1,5.330490405117271E-4,real
4307,1,5.330490405117271E-4,real
1493,1,5.330490405117271E-4,real
473,1,5.330490405117271E-4,real
476,1,5.330490405117271E-4,real
220,1,5.330490405117271E-4,real
222,1,5.330490405117271E-4,real
225,1,5.330490405117271E-4,real
1249,1,5.330490405117271E-4,real
5348,1,5.330490405117271E-4,real
233,1,5.330490405117271E-4,real
236,1,5.330490405117271E-4,real
240,1,5.330490405117271E-4,real
241,1,5.330490405117271E-4,real
2802,1,5.330490405117271E-4,real
248,1,5.330490405117271E-4,real
250,1,5.330490405117271E-4,real
252,2,0.0010660980810234541,real
764,1,5.330490405117271E-4,real
255,1,5.330490405117271E-4,real
