k,nbk,pk,type
150,1,2.701242571582928E-4,fictive
21654,1,2.701242571582928E-4,fictive
153,1,2.701242571582928E-4,fictive
15004,1,2.701242571582928E-4,fictive
6045,1,2.701242571582928E-4,fictive
159,1,2.701242571582928E-4,fictive
160,1,2.701242571582928E-4,fictive
677,1,2.701242571582928E-4,fictive
48810,1,2.701242571582928E-4,fictive
174,1,2.701242571582928E-4,fictive
175,1,2.701242571582928E-4,fictive
38063,1,2.701242571582928E-4,fictive
440,1,2.701242571582928E-4,fictive
187,1,2.701242571582928E-4,fictive
191,2,5.402485143165856E-4,fictive
8131,1,2.701242571582928E-4,fictive
6084,1,2.701242571582928E-4,fictive
453,1,2.701242571582928E-4,fictive
204,1,2.701242571582928E-4,fictive
208,1,2.701242571582928E-4,fictive
209,1,2.701242571582928E-4,fictive
979,1,2.701242571582928E-4,fictive
219,1,2.701242571582928E-4,fictive
220,1,2.701242571582928E-4,fictive
4840,1,2.701242571582928E-4,fictive
7144,1,2.701242571582928E-4,fictive
488,1,2.701242571582928E-4,fictive
12266,1,2.701242571582928E-4,fictive
237,1,2.701242571582928E-4,fictive
249,1,2.701242571582928E-4,fictive
1,690,0.4665314401622718,real
2,169,0.11426639621365788,real
3,100,0.0676132521974307,real
4,56,0.03786342123056119,real
260,1,6.76132521974307E-4,real
5,43,0.0290736984448952,real
95236,1,6.76132521974307E-4,real
6,31,0.020960108181203516,real
262,1,6.76132521974307E-4,real
7,28,0.018931710615280595,real
263,1,6.76132521974307E-4,real
8,19,0.012846517917511832,real
9,17,0.011494252873563218,real
265,1,6.76132521974307E-4,real
10,11,0.0074374577417173765,real
11,13,0.00878972278566599,real
2315,1,6.76132521974307E-4,real
12,16,0.010818120351588911,real
13,10,0.0067613252197430695,real
14,9,0.006085192697768763,real
15,8,0.005409060175794456,real
16,7,0.004732927653820149,real
17,9,0.006085192697768763,real
273,1,6.76132521974307E-4,real
18,7,0.004732927653820149,real
19,6,0.004056795131845842,real
20,7,0.004732927653820149,real
21,9,0.006085192697768763,real
22,2,0.001352265043948614,real
23,3,0.002028397565922921,real
24,4,0.002704530087897228,real
280,1,6.76132521974307E-4,real
25,6,0.004056795131845842,real
12314,1,6.76132521974307E-4,real
26,2,0.001352265043948614,real
27,2,0.001352265043948614,real
28,2,0.001352265043948614,real
29,6,0.004056795131845842,real
285,1,6.76132521974307E-4,real
30,3,0.002028397565922921,real
32,3,0.002028397565922921,real
33,5,0.0033806626098715348,real
35,5,0.0033806626098715348,real
291,1,6.76132521974307E-4,real
36,2,0.001352265043948614,real
3108,1,6.76132521974307E-4,real
38,3,0.002028397565922921,real
39,3,0.002028397565922921,real
551,1,6.76132521974307E-4,real
40,2,0.001352265043948614,real
41,2,0.001352265043948614,real
42,2,0.001352265043948614,real
11562,1,6.76132521974307E-4,real
44,3,0.002028397565922921,real
556,1,6.76132521974307E-4,real
45,2,0.001352265043948614,real
46,1,6.76132521974307E-4,real
47,3,0.002028397565922921,real
48,1,6.76132521974307E-4,real
49,2,0.001352265043948614,real
50,1,6.76132521974307E-4,real
52,1,6.76132521974307E-4,real
53,1,6.76132521974307E-4,real
54,2,0.001352265043948614,real
310,1,6.76132521974307E-4,real
25654,1,6.76132521974307E-4,real
55,1,6.76132521974307E-4,real
56,3,0.002028397565922921,real
568,1,6.76132521974307E-4,real
57,2,0.001352265043948614,real
58,1,6.76132521974307E-4,real
59,1,6.76132521974307E-4,real
828,1,6.76132521974307E-4,real
60,2,0.001352265043948614,real
61,1,6.76132521974307E-4,real
62,2,0.001352265043948614,real
1854,1,6.76132521974307E-4,real
63,1,6.76132521974307E-4,real
319,1,6.76132521974307E-4,real
64,1,6.76132521974307E-4,real
65,1,6.76132521974307E-4,real
66,1,6.76132521974307E-4,real
67,1,6.76132521974307E-4,real
46403,1,6.76132521974307E-4,real
69,3,0.002028397565922921,real
70,1,6.76132521974307E-4,real
72,2,0.001352265043948614,real
840,1,6.76132521974307E-4,real
76,2,0.001352265043948614,real
332,1,6.76132521974307E-4,real
1868,1,6.76132521974307E-4,real
79,1,6.76132521974307E-4,real
82,1,6.76132521974307E-4,real
83,1,6.76132521974307E-4,real
84,1,6.76132521974307E-4,real
87,1,6.76132521974307E-4,real
91,1,6.76132521974307E-4,real
607,1,6.76132521974307E-4,real
96,1,6.76132521974307E-4,real
97,1,6.76132521974307E-4,real
98,1,6.76132521974307E-4,real
99,1,6.76132521974307E-4,real
2916,1,6.76132521974307E-4,real
100,1,6.76132521974307E-4,real
101,1,6.76132521974307E-4,real
102,1,6.76132521974307E-4,real
103,1,6.76132521974307E-4,real
104,2,0.001352265043948614,real
105,1,6.76132521974307E-4,real
107,1,6.76132521974307E-4,real
876,1,6.76132521974307E-4,real
111,1,6.76132521974307E-4,real
112,1,6.76132521974307E-4,real
114,1,6.76132521974307E-4,real
115,1,6.76132521974307E-4,real
2419,1,6.76132521974307E-4,real
628,1,6.76132521974307E-4,real
1911,1,6.76132521974307E-4,real
119,1,6.76132521974307E-4,real
120,1,6.76132521974307E-4,real
123,1,6.76132521974307E-4,real
124,1,6.76132521974307E-4,real
125,1,6.76132521974307E-4,real
1153,1,6.76132521974307E-4,real
132,1,6.76132521974307E-4,real
133,1,6.76132521974307E-4,real
134,1,6.76132521974307E-4,real
13193,1,6.76132521974307E-4,real
139,1,6.76132521974307E-4,real
655,1,6.76132521974307E-4,real
144,1,6.76132521974307E-4,real
146,2,0.001352265043948614,real
1171,1,6.76132521974307E-4,real
148,2,0.001352265043948614,real
4246,1,6.76132521974307E-4,real
151,2,0.001352265043948614,real
153,1,6.76132521974307E-4,real
154,2,0.001352265043948614,real
158,2,0.001352265043948614,real
1953,1,6.76132521974307E-4,real
1698,1,6.76132521974307E-4,real
162,1,6.76132521974307E-4,real
75686,1,6.76132521974307E-4,real
425,1,6.76132521974307E-4,real
169,1,6.76132521974307E-4,real
170,1,6.76132521974307E-4,real
426,1,6.76132521974307E-4,real
2219,1,6.76132521974307E-4,real
173,1,6.76132521974307E-4,real
175,1,6.76132521974307E-4,real
1716,1,6.76132521974307E-4,real
952,1,6.76132521974307E-4,real
440,1,6.76132521974307E-4,real
23995,1,6.76132521974307E-4,real
191,1,6.76132521974307E-4,real
447,1,6.76132521974307E-4,real
194,1,6.76132521974307E-4,real
196,2,0.001352265043948614,real
456,1,6.76132521974307E-4,real
975,1,6.76132521974307E-4,real
727,1,6.76132521974307E-4,real
216,1,6.76132521974307E-4,real
1242,1,6.76132521974307E-4,real
219,1,6.76132521974307E-4,real
220,1,6.76132521974307E-4,real
5087,1,6.76132521974307E-4,real
226,1,6.76132521974307E-4,real
4078,1,6.76132521974307E-4,real
2543,1,6.76132521974307E-4,real
248,1,6.76132521974307E-4,real
4089,1,6.76132521974307E-4,real
2044,1,6.76132521974307E-4,real
1278,1,6.76132521974307E-4,real
