k,nbk,pk,type
128,1,9.84251968503937E-4,fictive
7680,1,9.84251968503937E-4,fictive
1,510,0.5019685039370079,fictive
2,165,0.1624015748031496,fictive
3,69,0.06791338582677166,fictive
4,49,0.04822834645669291,fictive
5,36,0.03543307086614173,fictive
6,27,0.0265748031496063,fictive
134,1,9.84251968503937E-4,fictive
7,18,0.017716535433070866,fictive
8,13,0.012795275590551181,fictive
9,11,0.010826771653543307,fictive
10,9,0.008858267716535433,fictive
11,3,0.002952755905511811,fictive
12,7,0.006889763779527559,fictive
13,3,0.002952755905511811,fictive
14,5,0.004921259842519685,fictive
15,2,0.001968503937007874,fictive
16,4,0.003937007874015748,fictive
272,1,9.84251968503937E-4,fictive
17,3,0.002952755905511811,fictive
18,2,0.001968503937007874,fictive
19,2,0.001968503937007874,fictive
20,5,0.004921259842519685,fictive
21,4,0.003937007874015748,fictive
22,1,9.84251968503937E-4,fictive
23,1,9.84251968503937E-4,fictive
25,2,0.001968503937007874,fictive
26,1,9.84251968503937E-4,fictive
27,5,0.004921259842519685,fictive
29,3,0.002952755905511811,fictive
1053,1,9.84251968503937E-4,fictive
158,1,9.84251968503937E-4,fictive
286,1,9.84251968503937E-4,fictive
32,2,0.001968503937007874,fictive
33,1,9.84251968503937E-4,fictive
34,3,0.002952755905511811,fictive
164,1,9.84251968503937E-4,fictive
36,1,9.84251968503937E-4,fictive
37,2,0.001968503937007874,fictive
39,2,0.001968503937007874,fictive
41,4,0.003937007874015748,fictive
43,2,0.001968503937007874,fictive
44,1,9.84251968503937E-4,fictive
46,1,9.84251968503937E-4,fictive
1583,1,9.84251968503937E-4,fictive
49,1,9.84251968503937E-4,fictive
50,1,9.84251968503937E-4,fictive
54,1,9.84251968503937E-4,fictive
60,1,9.84251968503937E-4,fictive
63,1,9.84251968503937E-4,fictive
193,1,9.84251968503937E-4,fictive
67,1,9.84251968503937E-4,fictive
70,1,9.84251968503937E-4,fictive
203,1,9.84251968503937E-4,fictive
83,1,9.84251968503937E-4,fictive
214,1,9.84251968503937E-4,fictive
599,1,9.84251968503937E-4,fictive
3544,1,9.84251968503937E-4,fictive
88,1,9.84251968503937E-4,fictive
481,1,9.84251968503937E-4,fictive
229,1,9.84251968503937E-4,fictive
105,1,9.84251968503937E-4,fictive
3050,1,9.84251968503937E-4,fictive
619,1,9.84251968503937E-4,fictive
2540,1,9.84251968503937E-4,fictive
1132,1,9.84251968503937E-4,fictive
112,1,9.84251968503937E-4,fictive
1521,1,9.84251968503937E-4,fictive
373,1,9.84251968503937E-4,fictive
375,1,9.84251968503937E-4,fictive
2297,1,9.84251968503937E-4,fictive
3707,1,9.84251968503937E-4,fictive
3580,1,9.84251968503937E-4,fictive
1,176,0.32116788321167883,real
2,51,0.09306569343065693,real
3,32,0.058394160583941604,real
4,21,0.03832116788321168,real
5,15,0.02737226277372263,real
6,14,0.025547445255474453,real
7,14,0.025547445255474453,real
2311,1,0.0018248175182481751,real
8,13,0.023722627737226276,real
9,8,0.014598540145985401,real
10,12,0.021897810218978103,real
11,3,0.005474452554744526,real
12,11,0.020072992700729927,real
13,4,0.0072992700729927005,real
14,5,0.009124087591240875,real
15,10,0.01824817518248175,real
16,7,0.012773722627737226,real
17,3,0.005474452554744526,real
18,2,0.0036496350364963502,real
19,2,0.0036496350364963502,real
20,1,0.0018248175182481751,real
21,5,0.009124087591240875,real
533,1,0.0018248175182481751,real
22,3,0.005474452554744526,real
23,3,0.005474452554744526,real
24,7,0.012773722627737226,real
25,1,0.0018248175182481751,real
26,1,0.0018248175182481751,real
27,5,0.009124087591240875,real
1051,1,0.0018248175182481751,real
28,2,0.0036496350364963502,real
29,2,0.0036496350364963502,real
30,2,0.0036496350364963502,real
31,1,0.0018248175182481751,real
32,6,0.010948905109489052,real
33,2,0.0036496350364963502,real
34,3,0.005474452554744526,real
35,4,0.0072992700729927005,real
36,1,0.0018248175182481751,real
294,1,0.0018248175182481751,real
39,2,0.0036496350364963502,real
40,3,0.005474452554744526,real
42,1,0.0018248175182481751,real
43,2,0.0036496350364963502,real
44,1,0.0018248175182481751,real
45,1,0.0018248175182481751,real
48,2,0.0036496350364963502,real
49,2,0.0036496350364963502,real
51,2,0.0036496350364963502,real
307,1,0.0018248175182481751,real
53,1,0.0018248175182481751,real
54,1,0.0018248175182481751,real
55,2,0.0036496350364963502,real
823,1,0.0018248175182481751,real
57,1,0.0018248175182481751,real
58,2,0.0036496350364963502,real
59,2,0.0036496350364963502,real
63,2,0.0036496350364963502,real
1600,1,0.0018248175182481751,real
64,1,0.0018248175182481751,real
65,2,0.0036496350364963502,real
66,1,0.0018248175182481751,real
68,1,0.0018248175182481751,real
74,1,0.0018248175182481751,real
842,1,0.0018248175182481751,real
5453,1,0.0018248175182481751,real
78,1,0.0018248175182481751,real
82,1,0.0018248175182481751,real
83,2,0.0036496350364963502,real
84,1,0.0018248175182481751,real
16469,1,0.0018248175182481751,real
91,1,0.0018248175182481751,real
97,2,0.0036496350364963502,real
