k,nbk,pk,type
73,8,4.026879420129363E-5,fictive
1098,1,5.033599275161704E-6,fictive
74,13,6.543679057710216E-5,fictive
75,11,5.536959202677875E-5,fictive
76,13,6.543679057710216E-5,fictive
77,9,4.530239347645534E-5,fictive
1101,1,5.033599275161704E-6,fictive
78,13,6.543679057710216E-5,fictive
79,15,7.550398912742557E-5,fictive
80,16,8.053758840258727E-5,fictive
81,11,5.536959202677875E-5,fictive
82,15,7.550398912742557E-5,fictive
83,15,7.550398912742557E-5,fictive
84,21,1.057055847783958E-4,fictive
85,11,5.536959202677875E-5,fictive
86,11,5.536959202677875E-5,fictive
87,15,7.550398912742557E-5,fictive
88,11,5.536959202677875E-5,fictive
89,14,7.047038985226386E-5,fictive
90,8,4.026879420129363E-5,fictive
91,10,5.033599275161704E-5,fictive
92,4,2.0134397100646816E-5,fictive
93,13,6.543679057710216E-5,fictive
94,10,5.033599275161704E-5,fictive
95,14,7.047038985226386E-5,fictive
96,7,3.523519492613193E-5,fictive
97,6,3.0201595650970226E-5,fictive
98,9,4.530239347645534E-5,fictive
99,5,2.516799637580852E-5,fictive
100,13,6.543679057710216E-5,fictive
101,6,3.0201595650970226E-5,fictive
102,4,2.0134397100646816E-5,fictive
103,4,2.0134397100646816E-5,fictive
104,4,2.0134397100646816E-5,fictive
105,5,2.516799637580852E-5,fictive
106,5,2.516799637580852E-5,fictive
107,6,3.0201595650970226E-5,fictive
108,12,6.040319130194045E-5,fictive
109,9,4.530239347645534E-5,fictive
110,8,4.026879420129363E-5,fictive
1134,1,5.033599275161704E-6,fictive
111,7,3.523519492613193E-5,fictive
1135,1,5.033599275161704E-6,fictive
112,4,2.0134397100646816E-5,fictive
113,6,3.0201595650970226E-5,fictive
114,6,3.0201595650970226E-5,fictive
115,2,1.0067198550323408E-5,fictive
116,3,1.5100797825485113E-5,fictive
117,10,5.033599275161704E-5,fictive
118,5,2.516799637580852E-5,fictive
119,8,4.026879420129363E-5,fictive
120,7,3.523519492613193E-5,fictive
121,7,3.523519492613193E-5,fictive
122,3,1.5100797825485113E-5,fictive
123,4,2.0134397100646816E-5,fictive
124,4,2.0134397100646816E-5,fictive
1148,1,5.033599275161704E-6,fictive
125,4,2.0134397100646816E-5,fictive
126,4,2.0134397100646816E-5,fictive
127,6,3.0201595650970226E-5,fictive
128,5,2.516799637580852E-5,fictive
129,7,3.523519492613193E-5,fictive
130,6,3.0201595650970226E-5,fictive
131,5,2.516799637580852E-5,fictive
132,7,3.523519492613193E-5,fictive
133,4,2.0134397100646816E-5,fictive
134,4,2.0134397100646816E-5,fictive
135,9,4.530239347645534E-5,fictive
136,4,2.0134397100646816E-5,fictive
137,4,2.0134397100646816E-5,fictive
138,4,2.0134397100646816E-5,fictive
139,2,1.0067198550323408E-5,fictive
140,5,2.516799637580852E-5,fictive
141,2,1.0067198550323408E-5,fictive
142,4,2.0134397100646816E-5,fictive
143,6,3.0201595650970226E-5,fictive
144,5,2.516799637580852E-5,fictive
145,3,1.5100797825485113E-5,fictive
146,4,2.0134397100646816E-5,fictive
147,2,1.0067198550323408E-5,fictive
148,5,2.516799637580852E-5,fictive
149,5,2.516799637580852E-5,fictive
150,1,5.033599275161704E-6,fictive
151,1,5.033599275161704E-6,fictive
152,5,2.516799637580852E-5,fictive
153,4,2.0134397100646816E-5,fictive
154,6,3.0201595650970226E-5,fictive
155,2,1.0067198550323408E-5,fictive
